time,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLidRaiser,AU7_LidTightener,AU43_EyesClosed,AU20_LipStretcher,AU51_HeadTurnLeft,AU52_HeadTurnRight,AU53_HeadUp,AU54_HeadDown,AU55_HeadTiltLeft,AU56_HeadTiltRight,AU61_EyesLookLeft,AU62_EyesLookRight,AU63_EyesLookUp,AU64_EyesLookDown,AU26_JawDrop
0,,,,,,,,,,,,,,,,,,
0.2665094,0.08670046,6.647153E-07,0.2862378,0,0.2512662,0.006153288,0,0.05894199,,,0.1163902,0.0721708,,0.1262202,0,0,0.03343805,0.01086564
0.5404667,0.08639948,1.451915E-07,0.2654243,0.01221938,0.2738277,0.007205307,0,0.05963485,,,0.1139891,0.06970637,,0.2334391,0,0,0.02178295,0.009061777
0.819395,0.08589905,0.001749408,0.2818092,0.001204616,0.2445947,0.04763921,0,0.0696209,,,0.1296038,0.05859375,,0.1869868,0,0,0.2488674,0.01850609
1.085213,0.09995425,0.0008751504,0.2996754,4.0728E-06,0.2457727,0.01363625,0,0.07866208,,,0.1712301,,0.06813161,0.276204,0,0,0.04080014,0.02249158
1.344358,0.1025738,0.0002202344,0.2735906,1.754679E-07,0.268697,0.006057185,0,0.1506917,,,0.1870896,,0.03829708,0.263077,0,0,0.03197388,0.01813994
1.623522,0.1076697,0.001180828,0.2867499,0.001523993,0.2790034,0.01276015,0,0.1444606,,,0.1810302,,0.03306209,0.2420753,0,0,0.02869082,0.01363499
1.889734,0.11622,0.0008768242,0.2902876,0.003365488,0.2649419,0.01152042,0,0.1419785,,,0.1800506,,0.03719437,0.224446,0,0,0.02684378,0.02716409
2.154085,0.1091922,0.0001821571,0.3001283,0.0003399118,0.2710114,0.01095783,0,0.1388403,,,0.1774348,,0.02184032,0.3088722,0,0,0.02707985,0.02716411
2.413534,0.1094745,0.001030981,0.3032832,2.202471E-05,0.261139,0.01074726,0,0.1757542,,,0.1978002,0.003496198,,0.1964079,0,0,0.03701886,0.02716411
2.679904,0.1054618,0.0002205055,0.3085401,1.362069E-06,0.2548416,0.01719451,0,0.2347258,,,0.2372398,0.008631389,,0.2610695,0,0,0.04351123,0.02291972
2.950067,0.1082756,0.001930928,0.2938082,0.004421253,0.2760129,0.006277376,0,0.2542926,,,0.2546989,0.01218493,,0.2904001,0,0,0.03210219,0.02101013
3.203246,0.1076268,0.002096487,0.290983,0.0004139836,0.2573682,0.01086769,0,0.2872817,,,0.3316635,0.004673103,,0.1769634,0,0,0.03452373,0.01091181
3.46382,0.1057824,0.003740758,0.3522284,1.345234E-05,0.2482839,0.0138446,0.009740713,0.3420949,,,0.4262183,,0.02801582,0.1356014,0,0,0.04250089,0.001405063
3.725806,0.1053203,0.0007045912,0.3259375,7.10384E-07,0.2522026,0.005439515,0.007383272,0.03993225,,,0.4136039,0.08018829,,0.2227502,0,0,0.0325978,0.006088404
3.993017,0.1128734,0.00138039,0.3218485,0.002738271,0.2686399,0.003996123,0.003284334,0.1406749,,,0.4413978,0.02166594,,0.2030411,0,0,0.02992434,0.007736
4.264805,0.110192,0.0002828503,0.331504,0.001237906,0.2568766,0.000382808,0.002407636,0.1771729,,,0.4871638,,0.01450403,0.1631421,0,0,0.02750278,0.007196566
4.53129,0.1202617,0.001070821,0.3524265,3.939034E-05,0.2500084,0.002391804,0.005455395,0.1873678,,,0.5203263,,0.00765856,0.02259537,0.02068796,0,0.02476937,0.006423254
4.803352,0.1178787,0.002542242,0.3537773,0.009519763,0.2716618,0.002521466,0.002532368,0.153667,,,0.5111378,0.003362355,,0.1185708,0,0,0.02351526,0.01040639
5.062705,0.1047734,0.004605314,0.3712593,0.001812188,0.251129,0.1142076,2.881779E-05,0.111717,,,0.4914177,0.01074132,,0.1469036,0,0,0.3058962,0.002502381
5.321447,0.1138542,0.001281823,0.3757446,4.25189E-05,0.2685478,0.0002220469,0.0004735892,0.1331775,,,0.4935457,0.001474489,,0.05974967,0,0,0.02740452,0.007451027
5.590968,0.1139934,0.002417937,0.3577069,3.003756E-06,0.2238753,0.007900439,0.003686183,0.2386737,,,0.5458921,,0.03956372,0.3681989,0,0,0.09839484,0.01073778
5.841254,0.1042961,0.001824766,0.4020238,1.727708E-07,0.1674278,0.02436929,0.03048932,0.3256147,,,0.6086022,,0.08441065,0.5007505,0,0,0.168599,0.001011233
