time,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLidRaiser,AU7_LidTightener,AU43_EyesClosed,AU20_LipStretcher,AU51_HeadTurnLeft,AU52_HeadTurnRight,AU53_HeadUp,AU54_HeadDown,AU55_HeadTiltLeft,AU56_HeadTiltRight,AU61_EyesLookLeft,AU62_EyesLookRight,AU63_EyesLookUp,AU64_EyesLookDown,AU26_JawDrop
0,,,,,,,,,,,,,,,,,,
0.2717934,0.07306998,0.003428634,0.3140433,0,0.2573375,0.009999584,5.676169E-14,,0.1674445,,0.185943,0.02184807,,0.1136076,0,0,0.04897203,0.005933636
0.5255268,0.07643432,0.001888709,0.2846345,0.007172728,0.265286,1.436286E-05,4.902561E-15,,0.1691108,,0.1869677,0.01998968,,0.1025464,0,0,0.02719276,0.009842031
0.7935703,0.08769864,0.0003659252,0.2861797,0.01091741,0.2842264,0.0004189443,2.98457E-16,,0.187676,,0.2010493,0.01001264,,0.08733204,0,0,0.02674504,0.009933048
1.047706,0.08549458,7.784907E-05,0.3018466,0.007638386,0.2650324,0.009213066,1.816827E-17,,0.1542463,,0.1990056,,0.002572739,0.2087097,0,0,0.02269685,0.008172522
1.304152,0.09979294,1.690615E-05,0.3103712,0.006042109,0.2415693,0.003378606,1.105868E-18,,0.09209041,,0.2222419,,0.01304665,0.1614321,0,0,0.0301596,0.001453924
1.554404,0.1081994,4.461249E-06,0.3152449,0.01820685,0.3007175,0.01121723,9.552431E-20,,0.1254876,,0.2114394,0.03510567,,0.2276775,0,0,0.02647853,0.01061745
1.814361,0.105836,0.001291804,0.2979731,0.01953011,0.2907524,0.009738766,5.814536E-21,,0.1606732,,0.2143746,0.03947748,,0.2218903,0,0,0.02063448,0.005030236
2.072142,0.1079754,0.00447633,0.2927412,0.0161525,0.3048857,0.009497928,3.539698E-22,,0.1488455,,0.2072337,0.03656389,,0.238017,0,0,0.02036306,0.01064708
2.347356,0.0974592,0.002441157,0.281916,0.008973042,0.2761949,0.0110459,2.154699E-23,,0.1462119,,0.2196121,0.03227272,,0.2458751,0,0,0.02190905,0.01054483
2.607327,0.1034044,0.005317726,0.3368692,0.0001794338,0.2675342,0.039762,1.311559E-24,,0.1221441,,0.2614028,0.01562812,,0.1878864,0,0,0.1278279,0.00400742
2.865484,0.1086257,0.005051615,0.407716,7.339744E-06,0.1815528,0.01112024,0.03181151,,0.09229287,,0.3456669,0.03285016,,0.1577733,0,0,0.1378973,0.001322475
3.123833,0.136441,0.001782819,0.4385202,3.587977E-07,0.2022485,0.006304204,0.06809849,,0.006971662,,0.375904,0.0203241,,0.2156682,0,0,0.0895628,0.006433146
3.375541,0.1281757,0.00199493,0.4296125,2.081052E-08,0.2146155,0.01336385,0.05468942,,0.03194985,,0.3615213,0.017093,,0.2397064,0,0,0.07907631,0.0001659312
3.640825,0.1204155,0.001689035,0.398224,1.253406E-09,0.2194782,0.01470315,0.03608518,,0.03269382,,0.3598469,,0.008681621,0.2244309,0,0,0.06947777,0.003692543
3.906425,0.1270724,0.0003358164,0.4188609,7.611545E-11,0.2502573,0.01604684,0.03424617,0.02111472,,,0.3670381,,0.02796488,0.1920106,0,0,0.0758714,0.001674893
