time,67108863
63.16962,
63.44563,
63.70659,
63.9583,
64.22372,
64.48639,
64.73792,
64.99389,
65.2499,
65.51921,
65.77003,
66.02853,
66.28242,
66.54673,
66.80953,
67.07401,
67.32883,
67.58971,
67.84214,
68.10536,
68.36623,
68.61888,
68.87375,
69.13454,
69.38783,
69.65224,
69.91611,
70.16628,
70.43085,
70.69316,
70.96385,
71.22449,
71.47737,
71.73855,
72.00416,
72.26742,
72.53317,
72.78355,
73.04098,
73.29807,
73.56287,
73.82924,
74.09279,
74.3551,
74.62041,
74.8707,
75.12589,
75.38795,
75.65169,
75.91573,
76.17803,
76.44231,
76.69466,
76.94482,
77.2085,
77.46165,
77.71389,
77.96934,
78.22115,
78.47908,
78.73879,
79.00299,
79.27667,
79.53636,
79.80931,
80.06014,
80.31618,
80.56718,
80.82967,
81.0808,
81.34801,
81.60841,
81.85892,
82.10905,
82.37492,
82.62926,
82.88818,
83.15402,
83.406,
83.6566,
83.91889,
84.17302,
84.43761,
84.69699,
84.95139,
85.20385,
85.46484,
85.72705,
85.99343,
86.24815,
86.50818,
86.76716,
87.02443,
87.28534,
87.5388,
87.80116,
88.05384,
88.3078,
88.57202,
88.82346,
89.07381,
89.33637,
89.61245,
89.86445,
90.12868,
90.39509,
90.67226,
90.93567,
91.20219,
91.46004,
91.71255,
91.96629,
92.23184,
92.48398,
92.74697,
93.00139,
93.26121,
93.51497,
93.77946,
94.04398,
94.30999,
94.57127,
94.83411,
95.08576,
95.3376,
95.59915,
95.85243,
96.11058,
96.36632,
96.62933,
96.88279,
97.13409,
97.39997,
97.65742,
97.91991,
98.17648,
98.44068,
98.71103,
98.97371,
99.23476,
99.50147,
99.75931,
100.0175,
100.2792,
100.5435,
100.7977,
101.0587,
101.3104,
101.5661,
101.824,
102.0746,
102.3252,
102.5752,
102.842,
103.1026,
103.3679,
103.6357,
103.9085,
104.1626,
104.4238,
104.6768,
104.9275,
105.1829,
105.4424,
105.7119,
105.9623,
106.2248,
106.4913,
106.766,
107.0176,
107.2741,
107.5327,
107.7958,
108.0618,
108.314,
108.5643,
108.8269,
109.0806,
109.3424,
109.6092,
109.8752,
110.1369,
110.3999,
110.6513,
110.9046,
111.1652,
111.4188,
111.6787,
111.9498,
112.217,
112.4824,
112.7403,
112.9903,
113.2519,
113.5056,
113.7675,
114.042,
114.2993,
114.5642,
114.8252,
115.0941,
115.3573,
115.6152,
115.876,
116.137,
116.4023,
116.6641,
116.9158,
117.17,
117.4202,
117.696,
117.9578,
118.2113,
118.4766,
118.7342,
119.0057,
119.2703,
119.5437,
119.7965,
120.0592,
120.3111,
120.5673,
120.829,
121.0804,
121.3318,
121.5938,
121.8539,
122.1146,
122.3744,
122.6414,
122.9064,
123.1787,
123.4441,
123.6969,
123.9607,
124.2209,
124.4897,
124.752,
125.0053,
125.2689,
125.5321,
125.7848,
126.0468,
126.3017,
126.5523,
126.8097,
127.0664,
127.3237,
127.5966,
127.8507,
128.1095,
128.3596,
128.6158,
128.8748,
129.1277,
129.3927,
129.6547,
129.9198,
130.1722,
130.4336,
130.6856,
130.948,
131.2,
131.4635,
131.7137,
131.9698,
132.2298,
132.4851,
132.7493,
133.0041,
133.2605,
133.5124,
133.7643,
134.0256,
134.2909,
134.5538,
134.8048,
135.0615,
135.3237,
135.585,
135.84,
136.1017,
136.3522,
136.6133,
136.8723,
137.1357,
137.4088,
137.6708,
137.9275,
138.187,
138.4415,
138.7005,
138.9565,
139.2196,
139.4706,
139.7361,
139.9914,
140.2613,
140.5166,
140.7677,
141.0361,
141.2943,
141.5465,
141.8143,
142.0855,
142.3413,
142.6042,
142.8544,
143.1062,
143.3674,
143.6348,
143.8853,
144.1369,
144.3875,
144.6473,
144.9001,
145.1662,
145.427,
145.6816,
145.9318,
146.1953,
146.4564,
146.7114,
146.9725,
147.2261,
147.4844,
147.7406,
147.9917,
148.2546,
148.5194,
148.7733,
149.0356,
149.2856,
149.5502,
149.8119,
150.0674,
150.318,
150.5784,
150.8296,
151.0804,
151.3325,
151.5987,
151.8631,
152.1282,
152.3899,
152.6556,
152.9056,
153.157,
153.4197,
153.6727,
153.9232,
154.1833,
154.4391,
154.6999,
154.9638,
155.2278,
155.4839,
155.7456,
156.0069,
156.2653,
156.5246,
156.7873,
157.0392,
157.3056,
157.5574,
157.8224,
158.0977,
158.3578,
158.6097,
158.863,
159.1223,
159.3801,
159.6448,
159.907,
160.1577,
160.4082,
160.6617,
160.9232,
161.1892,
161.44,
161.7062,
161.9679,
162.2316,
162.4833,
162.7338,
163.0006,
163.2519,
163.5023,
163.7666,
164.0303,
164.291,
164.5442,
164.7973,
165.0607,
165.3258,
165.5794,
165.8383,
166.0906,
166.3409,
166.5924,
166.8434,
167.1039,
167.3564,
167.6066,
167.8573,
168.1099,
168.3694,
168.6252,
168.8862,
169.1503,
169.4043,
169.6547,
169.9143,
170.17,
170.4322,
170.6979,
170.9498,
171.1998,
171.4734,
171.7306,
171.9904,
172.2426,
172.593
