time,PalmTurnRight,PalmTurnLeft,PalmUp,PalmDown,PalmTiltLeft,PalmTiltRight,Thumb_Curl,Thumb_Flexion,Thumb_Abduction,Index_Curl,Index_Flexion,Index_Abduction,Index_Opposition,Middle_Curl,Middle_Flexion,Middle_Abduction,Middle_Opposition,Ring_Curl,Ring_Flexion,Ring_Abduction,Ring_Opposition,Pinky_Curl,Pinky_Flexion,Pinky_Opposition
21.45582,0.1965615,,,0.6788694,,0.2596715,0.1252304,1.749023,0.4241865,0.4967451,0.6007584,0.5288789,0.07072158,0.835878,0.9166659,0.1779352,0.3087368,0.8463249,1.019279,0.1519527,0.3696334,0.1252304,1.041925,0.404125
21.72367,0.08567928,,,0.6765588,,0.2578727,0.2060867,1.637349,0.3918867,0.5431792,0.513657,0.5788052,0.05759958,0.8456108,0.9142101,0.1816075,0.3110295,0.855151,1.024151,0.1460757,0.3737407,0.2060867,1.047398,0.4057373
21.97631,0.1742787,,,0.6222439,,0.2164811,0.2067234,1.631384,0.3924182,0.5440245,0.5126606,0.5794191,0.05786351,0.8456589,0.9140139,0.181875,0.3110903,0.8551788,1.024646,0.1453364,0.3739972,0.2067234,1.047799,0.405725
22.25144,0.2391355,,,0.5552635,,0.1793627,0.2067936,1.630737,0.3924825,0.5441139,0.5125597,0.5794796,0.05789511,0.8456619,0.91399,0.1819072,0.3110967,0.8551798,1.024706,0.1452507,0.3740268,0.2067936,1.047847,0.4057237
22.50612,0.2672751,,,0.5964935,,0.1667135,0.2067993,1.630667,0.3924878,0.5441221,0.51255,0.5794855,0.05789762,0.8456623,0.9139878,0.1819103,0.3110964,0.8551807,1.02471,0.1452437,0.3740285,0.2067993,1.047851,0.4057229
22.78268,0.2242383,,,0.5692204,,0.2465765,0.2067999,1.630662,0.3924897,0.5441235,0.5125492,0.5794862,0.05789854,0.8456621,0.9139878,0.1819104,0.311097,0.8551804,1.024711,0.1452419,0.3740294,0.2067999,1.047852,0.4057231
23.03641,0.153935,,,0.4668944,,0.4077776,0.2068001,1.630661,0.3924893,0.5441238,0.5125488,0.5794868,0.0578982,0.8456619,0.9139878,0.18191,0.311097,0.85518,1.024711,0.1452413,0.3740294,0.2068001,1.047852,0.4057229
23.31115,0.02344317,,,0.1423146,,0.6594464,0.2068003,1.63066,0.39249,0.5441235,0.5125488,0.5794859,0.05789869,0.8456623,0.9139875,0.1819108,0.3110969,0.8551804,1.024711,0.145241,0.3740294,0.2068003,1.047851,0.4057226
23.56298,0.122564,,,0.1735913,,0.7344322,0.2068003,1.630663,0.3924903,0.5441236,0.5125492,0.5794866,0.05789871,0.8456619,0.9139878,0.1819097,0.3110976,0.8551798,1.024712,0.1452413,0.3740297,0.2068003,1.047852,0.4057232
23.84146,,0.1266792,,0.4363723,,0.1880807,0.2068005,1.630661,0.3924895,0.5441235,0.512549,0.5794865,0.05789838,0.8456623,0.9139875,0.1819099,0.3110971,0.8551804,1.024711,0.1452419,0.3740292,0.2068005,1.047852,0.4057229
