time,PalmTurnRight,PalmTurnLeft,PalmUp,PalmDown,PalmTiltLeft,PalmTiltRight,Thumb_Curl,Thumb_Flexion,Thumb_Abduction,Index_Curl,Index_Flexion,Index_Abduction,Index_Opposition,Middle_Curl,Middle_Flexion,Middle_Abduction,Middle_Opposition,Ring_Curl,Ring_Flexion,Ring_Abduction,Ring_Opposition,Pinky_Curl,Pinky_Flexion,Pinky_Opposition
15.08595,,0.06124084,,0.2130539,0.4787964,,0.03871727,-0.2147852,0.2538202,0.1601702,0.2657686,0.1638152,0.3117225,0.1238138,0.2969309,0.1463882,0.4209749,0.197559,0.2665051,0.1809827,0.4453046,0.03871727,0.1908974,0.4913264
15.34919,,0.1228327,,0.1666795,0.3818372,,0.04193249,-0.2249188,0.2593134,0.1472542,0.2931877,0.1553225,0.3116232,0.0919487,0.3342123,0.1428026,0.4183187,0.1448727,0.2999048,0.1835006,0.455483,0.04193249,0.225654,0.5002595
15.62178,,0.08621887,,0.240925,0.3773006,,0.07400265,-0.1504719,0.2135659,0.2125481,0.2897936,0.1531865,0.2853173,0.1939037,0.3739485,0.1432565,0.3624088,0.2391897,0.3848827,0.153891,0.3823334,0.07400265,0.3555275,0.4216329
15.89901,,0.05910962,,0.2725851,0.2915177,,0.07428475,-0.2753485,0.2356363,0.252953,0.2460239,0.1710589,0.290426,0.2781467,0.3394522,0.132501,0.3562264,0.3191978,0.3339092,0.1463459,0.383224,0.07428475,0.2874397,0.4271896
16.15088,,0.1576805,,0.2934515,0.161075,,0.08664665,-0.1214861,0.1827325,0.2842068,0.2397949,0.1785511,0.2509601,0.2903927,0.3661768,0.1184807,0.3130055,0.3078443,0.3493012,0.1451301,0.3498006,0.08664665,0.2632429,0.4062098
16.40377,,0.1079385,,0.3337524,0.2028768,,0.03870964,-0.1647743,0.1950553,0.2518082,0.3776344,0.2277004,0.2138143,0.2842007,0.5784963,0.1014624,0.2533312,0.315733,0.5447933,0.1134801,0.2977717,0.03870964,0.4019504,0.3542612
16.68097,,0.01923074,,0.2083978,0.09416312,,0.06084633,-0.3173443,0.1713982,0.284457,0.3135021,0.1649668,0.2193007,0.2308159,0.471257,0.1237194,0.2860648,0.2677239,0.4583759,0.1307774,0.3212533,0.06084633,0.3448628,0.376825
16.93551,,0.0730089,,0.2104881,0.08271902,,0.05643158,-0.3015881,0.2086305,0.2961723,0.2931187,0.196706,0.2386762,0.2368744,0.530331,0.1262554,0.2890152,0.2546181,0.5605543,0.1140307,0.32585,0.05643158,0.4798729,0.3765492
17.21151,,0.03958999,,0.2975053,0.002002509,,0.08231278,-0.2272057,0.1769281,0.2913132,0.2794674,0.1977546,0.2460631,0.2580803,0.4828604,0.1168593,0.2921683,0.2796917,0.4628189,0.1693296,0.3350747,0.08231278,0.287583,0.4170641
17.46306,,0.07248876,,0.3055712,0.007105515,,0.08166943,-0.2752277,0.1813348,0.2848143,0.2188621,0.2383363,0.2557889,0.2754646,0.4649939,0.1092402,0.2888325,0.2836601,0.4439287,0.1661831,0.3328692,0.08166943,0.2507322,0.4087971
17.72324,,0.04584783,,0.2727069,0.02263885,,0.09262943,-0.2657829,0.1854154,0.3172459,0.2194107,0.2099234,0.2514775,0.2786795,0.4512451,0.1102359,0.2965071,0.2925549,0.4292646,0.1644425,0.3379988,0.09262943,0.2417112,0.4140924
17.99029,,0.09240181,,0.2379168,,0.1545371,0.1033644,-0.1307974,0.1773006,0.2568035,0.2165497,0.1524549,0.2739876,0.2045006,0.3333113,0.1228541,0.3483924,0.2058437,0.3014685,0.1694862,0.3894565,0.1033644,0.1907373,0.4435204
18.27328,,0.3869445,,0.1363997,,0.3648101,0.05903587,-0.9385635,0.2838998,0.1909836,0.1109348,0.1721082,0.3573971,0.1564211,0.200322,0.1391882,0.4191378,0.1403046,0.2259533,0.1892208,0.4330578,0.05903587,0.2150509,0.4421366
18.54599,,0.526194,0.1173191,,,0.708478,-0.008480835,-0.870492,0.3949342,0.1941338,0.1201763,0.2026478,0.4107093,0.2108803,0.1867851,0.1561456,0.4693815,0.2033306,0.2092255,0.2103669,0.4891225,-0.008480835,0.1875944,0.5206029
