time,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLidRaiser,AU7_LidTightener,AU43_EyesClosed,AU20_LipStretcher,AU51_HeadTurnLeft,AU52_HeadTurnRight,AU53_HeadUp,AU54_HeadDown,AU55_HeadTiltLeft,AU56_HeadTiltRight,AU61_EyesLookLeft,AU62_EyesLookRight,AU63_EyesLookUp,AU64_EyesLookDown,AU26_JawDrop
9.997737,0.1276145,0.01243263,0.3868,4.917678E-09,0.1102624,0.03674136,0.0003150331,0.06771114,,,0.2191212,,0.02313503,0,0.5742054,0,0.1688173,0.01038985
10.29222,0.1029618,0.001461674,0.3668818,0.02600596,0.1603028,0.0123504,7.931109E-06,,0.1933569,,0.4678526,0.05628982,,0,0.05070286,0,0.0503548,0.0108481
10.56037,0.1075256,0.0002810485,0.3726167,0.07302339,0.1790071,0.01409788,4.293332E-07,,0.1455998,,0.4351132,0.03974781,,0.06104373,0,0,0.04125699,0.01086462
10.82756,0.1009341,4.92875E-05,0.4034731,0.003769829,0.185716,0.1234472,1.793313E-08,,0.04681689,,0.2455637,0.01898417,,0.3498132,0,0.1889529,0,0.008383566
11.09842,0.160005,0.01066448,0.4121249,0.3342848,0.2810241,0.03287668,1.542249E-09,,0.01162277,,0.1847147,0.02532875,,0.06801695,0,0.001970489,0,0.01070169
11.35224,0.1434344,0.01290569,0.343905,0.003624243,0.09776734,0.03106903,9.376054E-11,0.01501151,,,0.2291875,0.0330599,,0.1845073,0,0,0.2113698,0.0108564
11.62852,0.1129989,0.00400273,0.3424816,1.069044E-10,0.1088256,0.005824242,5.706369E-12,0.06157652,,,0.3656417,0.03864016,,0.2703303,0,0,0.07258321,0.01009481
11.88117,0.1520905,0.006132723,0.3645492,0.1235049,0.2132491,0.01315343,3.473494E-13,0.08036781,,,0.4328839,,0.005731801,0.1278103,0,0,0.04029967,0.0175939
12.13542,0.1534864,0.01103031,0.3469716,0.2088723,0.2659369,0.005531144,0.01449087,,0.07046516,,0.451501,0.06605534,,0.0322368,0.01115862,0,0.03291415,0.01142425
12.43547,0.1943683,0.007594092,0.4038309,0.3522131,0.3495346,0.01377987,0.02424661,,0.1869655,,0.47259,0.03463227,,0.102154,0,0,0.04909927,0.01088342
12.68571,0.3485137,0.07747177,0.4196989,0.7116773,0.4817528,0.0435094,0.01675992,,0.1948549,,0.2859562,0.00195366,,0.04220974,0.0018488,0.4410184,0,0.01086708
12.96329,0.1454186,0.03526308,0.3512405,0.1548102,0.2648511,0.001460426,0.0003855903,,0.1104753,,0.1365902,,0.02404358,0.09196704,0,0,0.04544286,0.0108657
13.23847,0.08492608,0.004728172,0.3245219,0.008896483,0.2322863,0.0142965,7.15239E-06,,0.03306574,,0.1573097,,0.01951508,0.05810279,0,0,0.1573627,0.01845379
13.52453,0.03481679,0.002203036,0.5999534,1.765181E-10,0.3570196,0.3138176,0.0107413,0.2218844,,,0.2790749,,0.06622803,0.03337836,0.009804064,0,0.218833,0.009110729
13.79784,0.06635285,0.0003893894,0.6734442,1.06497E-13,0.393777,0.1906113,0.02322689,0.09265544,,,0.2385691,,0.03242885,0,0.1921048,0,0.2779181,0.05311902
14.05655,0.179204,0.03008015,0.2989485,0.002515867,0.4204143,0.2492675,0.006446924,0.03338145,,,0.1833333,,0.01177763,0,0.04717996,0,0.09370397,0.02579348
14.3309,0.1585089,0.07143548,0.311083,3.000016E-05,0.3526568,0.1025517,0.02633918,0.02733389,,,0.1558639,,0.05128283,0.02649343,0.01668947,0,0.09613553,0.05490935
14.58293,0.07407834,0.03150652,0.06313232,0.1333383,0.1212612,0.0107951,0.005276671,0.004011049,,,0.2056036,,0.02827682,0.07378299,0,0,0.01079362,0.007185528
14.83434,0.1881706,0.09336593,0.01142174,0.2408806,0.1403089,0.01083045,0.01021422,,0.08355444,,0.3203258,0.005098325,,0.1593269,0,0,0.01082949,0.01087029
15.08595,0.1428325,0.06472819,0.000502583,0.2083778,0.09678623,0.001738632,0.001289299,,0.1894423,,0.3888997,0.03938798,,0.09147488,0,0,0.001738631,0.01086579
15.34919,0.1179032,0.04873405,6.492209E-05,0.2842391,0.07554232,0.0001114651,1.876055E-05,,0.2162669,,0.3858753,0.0417291,,0.08204655,0,0,0.0001114651,0.01086565
15.62178,0.1178472,0.0424366,1.263402E-05,0.3372663,0.07597466,0.0003261082,8.210425E-07,,0.2282145,,0.3057224,0.05654664,,0.2071371,0,0,0.0003261082,0.01086564
15.89901,0.1461299,0.06879178,2.222158E-06,0.3126706,0.07509469,1.808508E-05,3.263393E-08,,0.2544425,,0.3002831,0.04934447,,0.1731364,0,0,1.808508E-05,0.01086564
16.15088,0.02405529,0.02000309,5.845458E-07,3.353072E-05,0.0002235929,0.2385444,2.783917E-09,,0.3367097,,0.372589,0.04318392,,0.1093613,0,0,0.3346261,0.01086564
16.40377,0.06288957,0.01401357,0.00278008,0.2464488,0.03955706,0.0003545927,1.68862E-10,,0.3807079,,0.3837915,0.05961334,,0.1690032,0,0,0.0003546863,0.01086564
16.68097,0.1825324,0.08624233,0.01093918,0.5015893,0.1035608,0.0001217473,7.23923E-12,,0.2078683,,0.306476,0.05172935,,0.181943,0,0.04930288,0,0.01086564
16.93551,0.134136,0.07458249,0.001661307,0.2312838,0.05014316,3.017455E-06,6.251792E-13,,0.1695809,,0.3044827,0.0528564,,0.1798121,0,0,3.017455E-06,0.01086564
17.21151,0.06123575,0.03837865,0.0003090377,0.2219164,0.03474879,0.0001175075,3.80541E-14,,0.1874734,,0.298728,0.05752546,,0.2881365,0,0,0.0001175075,0.01086564
17.46306,0.1213088,0.07365368,6.515858E-05,0.3012009,0.04785104,5.473976E-06,2.31661E-15,,0.1956505,,0.3014909,0.06385925,,0.0973385,0,0,5.473976E-06,0.01086564
17.72324,0.0928262,0.06124502,1.708874E-05,0.2131433,0.03416991,4.47107E-07,2.000913E-16,,0.1628338,,0.378346,0.05564066,,0.1070439,0,0,4.47107E-07,0.01086564
17.99029,0.001310757,0.005316969,0.02455389,1.110944E-09,9.527199E-07,0.0381273,0.0209296,0.003496198,,,0.5126358,0.008767458,,0.3296609,0,0,0.04436512,0.01086564
18.27328,0.0007463376,0.004840017,0.05664687,1.004314E-13,1.89296E-09,0.02338397,0.01235251,0.2477234,,,0.5110691,,0.03726125,0.1922294,0,0,0.0299726,0.02609645
18.54599,0.0033185,0.002497738,0.007880706,0.0147337,4.721886E-11,0.000880743,0.01090766,0.2926084,,,0.4359536,,0.01647255,0.2461689,0,0,0.0008815405,0.02408084
18.82681,0.001131569,0.001250415,0.006282604,0.02063638,1.636638E-12,0.006591396,0.01391023,0.2951215,,,0.4273609,,0.02320386,0.2540867,0,0,0.006591376,0.02712004
19.10457,0.01493547,0.002052086,0.04421819,0.1538032,0.0001946043,0.0128196,0.001531291,0.02349054,,,0.2930886,0.04701222,,0,0.2980545,0.1988425,0,0.01305296
19.35669,0.1266897,0.06020259,0.02130791,0.3346323,0.003080601,0.01034215,2.25574E-05,,0.0278636,,0.2169914,0.06765822,,0.09879447,0,0,0.01034133,0.01271222
19.60821,0.009810409,0.01181628,0.007010453,3.315841E-06,8.684575E-05,0.4944467,1.425047E-06,,0.05881504,,0.3250538,0.06429315,,0.01651679,0.02845068,0,0.2932511,0.01095363
19.88877,0.0005793564,0.001953233,0.002591,9.211417E-13,3.028923E-06,0.01121972,0.004213796,,0.107273,,0.394037,0.07313348,,0.1676893,0,0,0.01122454,0.01465562
20.1615,7.596878E-05,0.0002841532,0.0003847715,0.1100947,1.141402E-07,7.372229E-05,0.008029023,,0.1550678,,0.4338265,0.08389965,,0.1312703,0,0,7.372229E-05,0.01096633
20.41218,0.01874796,0.002330879,0.0007658823,0.187918,9.653286E-09,1.29498E-07,0.008093355,,0.2186219,,0.4683368,0.09932332,,0.1039484,0,0,1.29498E-07,0.01087367
20.66686,0.01200366,0.0004466576,0.003305138,0.1283405,5.8415E-10,2.017777E-09,0.01072011,,0.2475696,,0.4764778,0.1214158,,0.1038655,0,0,2.017778E-09,0.01086612
20.94637,0.002106487,0.0007358718,0.05220445,1.212375E-07,3.551352E-11,0.01962516,0.006355866,,0.2164017,,0.4513255,0.1078451,,0.2000704,0,0,0.022411,0.01086567
21.19924,0.003258568,0.005778006,0.00407903,0.06227907,2.161047E-12,1.918339E-08,0.0002836209,,0.1628969,,0.4541461,0.093992,,0.110445,0,0,2.205838E-08,0.01086564
21.45582,0.01099791,0.003709057,0.001055916,0.08756037,1.866577E-13,5.686905E-06,0.01063773,,0.1574221,,0.4718595,0.09342851,,0.1490344,0,0,5.686911E-06,0.01086564
21.72367,0.00387436,0.002464708,0.0002147273,0.05966317,0.00081998,0.000175287,0.009083606,,0.1511816,,0.456097,0.09352344,,0.3362793,0,0,0.000175287,0.01086564
21.97631,0.007623401,0.002211593,0.001190723,0.1301107,3.726733E-05,5.749658E-06,0.01000193,,0.2000082,,0.4454511,0.09597547,,0.2003376,0,0,5.749658E-06,0.01086564
22.25144,0.004288202,0.000353779,0.0009844794,0.09401968,0.001183593,2.130023E-07,0.007221663,,0.2930234,,0.4657274,0.1174156,,0.1621175,0,0,2.130023E-07,0.01086564
22.50612,0.002474227,0.001920483,0.0002472332,0.01686631,0.003704372,0.002848854,0.007908859,,0.2801425,,0.4735583,0.1138252,,0.1270527,0,0,0.002848852,0.01086564
22.78268,0.03324864,0.01852027,0.007443414,0.03923889,0.006005822,9.646252E-05,0.008837454,,0.255919,,0.4835651,0.1093568,,0,0.1276098,0,9.646253E-05,0.01086564
23.03641,0.02130831,0.0168827,0.1121843,5.415661E-05,5.677611E-05,0.1162594,0.008328706,,0.2713914,,0.4946514,0.1146514,,0,0.08056179,0,0.3162844,0.01086564
23.31115,0.006219624,0.01163371,0.01130089,4.983811E-07,6.420618E-07,0.0124675,0.004585364,,0.2732317,,0.4941221,0.119469,,0.018864,0.02560298,0,0.01246714,0.01086564
23.56298,0.002425918,0.01101145,0.001745231,0.001047006,2.609723E-08,6.998823E-06,0.0001741794,,0.258084,,0.5086122,0.1172244,,0.04448393,8.932584E-07,0,7.075881E-06,0.01086564
23.84146,0.0004622979,0.006879491,0.001102232,4.294777E-05,1.451429E-09,0.006101611,0.0006881265,,0.2213877,,0.5032106,0.07491634,,0.04739179,0,0,0.006158364,0.01086564
24.09204,9.80214E-05,0.0050918,0.001962555,2.393637E-06,8.661759E-11,0.02135607,2.848479E-05,,0.2383264,,0.4983609,0.08292844,,0.03053311,0.01368793,0,0.1003843,0.01086564
24.3461,2.573773E-05,0.001546962,0.03877199,2.030079E-07,7.450833E-12,0.07422189,2.268733E-06,,0.2191706,,0.4832989,0.08398882,,0.1857348,0,0,0.1299452,0.01086564
24.62189,0.000701851,0.001721771,0.009214181,0.008130999,4.530426E-13,0.0006122519,1.349861E-07,,0.1585039,,0.4393549,0.06961082,,0.1725185,0,0,0.0006122916,0.01086564
24.87467,0.0001480656,0.0003430602,0.001216141,0.001470015,0.01545786,0.00576637,0.00733628,,0.06352187,,0.3668949,0.0642781,,0.09249292,0,0,0.00576635,0.01086564
25.15137,3.209748E-05,0.0006016694,0.07078795,3.917342E-05,7.990232E-05,0.9999976,0.01977895,0.08513459,,,0.004626344,0.09702235,,0.03015932,0.01366232,0,1.616821E-06,0.01086564
25.42966,5.786942E-06,0.0001053701,0.1712236,1.378219E-06,1.338571E-06,0.9958181,0.07016456,0.119634,,0.1516499,,0.1093519,,0,0.3513856,0,0.006298955,0.02935581
25.68026,1.528379E-06,2.769804E-05,0.197686,1.152297E-07,9.847184E-08,0.9902226,0.07526597,0.1143257,,0.1483119,,0.1204714,,0,0.337539,0,0.01439233,0.05819869
25.9305,3.338262E-07,6.041751E-06,0.2581611,6.950637E-09,5.727884E-09,0.9518889,0.06452399,0.09455009,,0.1146361,,0.102892,,0,0.490527,0,0.04394942,0.04523611
26.20728,7.291795E-08,0.004057047,0.278803,4.222646E-10,3.452207E-10,0.7201172,0.01778935,0.04767005,,0.02207142,,0.07796816,,0,0.7217242,0,0.1999645,0.02745147
26.46099,1.592717E-08,0.0007137179,0.1443534,2.56919E-11,2.096779E-11,0.04023948,0.01097643,,0.0535049,,0.3542779,0.04003382,,0,0.383201,0,0.365165,0.01088533
26.7114,4.207815E-09,0.000180251,0.0007418338,0.00441774,1.810312E-12,0.01267676,0.0001053726,,0.08360314,,0.431551,0.05682145,,0.07075239,0,0,0.03086524,0.01086627
26.98945,0.0134475,3.212466E-05,2.795423E-05,0.009455809,0.06825173,0.01554313,0.02279993,,0.2216658,,0.3931107,0.0868185,,0.1787677,0,0,0.01609564,0.0006347817
27.26821,0.01585126,0.004012017,0.0001475286,0.03656327,0.08110446,0.01374969,0.02714402,,0.1960356,,0.4607727,0.03921084,,0.1405186,0,0,0.01397484,1.281656E-05
27.51964,0.01080256,0.001531416,2.933357E-05,0.02137505,0.0406313,0.001464496,0.02716347,,0.196786,,0.4495256,0.07136258,,0.08661424,0,0,0.008090715,6.03585E-07
27.76976,0.002277844,0.001268771,0.008210292,0.0002513688,2.810543E-05,0.03420616,0.01147076,,0.200491,,0.4544633,0.07163007,,0.01083793,0.0323727,0,0.1185082,0.005885651
28.04671,0.0004516444,0.0002583764,0.001413,0.04750156,6.686321E-08,0.001883323,0.004840148,,0.2058465,,0.4970967,0.07197632,,0.02740762,0.01607684,0,0.001885813,0.01081355
28.29688,9.657529E-05,5.557507E-05,0.000292765,0.06898645,3.211026E-09,0.01362973,4.56302E-05,,0.217191,,0.4934751,0.05441967,,0.273085,0,0,0.01362857,0.01086357
28.55029,0.002239031,1.463627E-05,7.650939E-05,0.05738938,2.672072E-10,0.01391596,2.593186E-06,,0.2168288,,0.4886452,0.05328294,,0.239967,0,0,0.013915,0.01086548
28.82715,0.0004604821,3.194211E-06,1.666118E-05,0.03419115,1.610347E-11,0.01237549,0.0002317713,,0.1764658,,0.4659215,0.03575442,,0.2031089,0,0,0.01237497,0.01086563
29.08466,0.001442274,6.975981E-07,0.02210808,1.444623E-05,0.000344565,0.1803679,0.0005585611,,0.1982055,,0.4769683,0.0469762,,0.009281506,0.03447699,0,0.3317813,0.01086564
29.35044,0.0003029596,1.523724E-07,0.00998803,9.871699E-08,1.838244E-05,0.01890842,2.795409E-05,,0.1408869,,0.4549339,0.02135933,,0,0.0556599,0,0.04101165,0.01086564
29.60757,6.561274E-05,3.328293E-08,0.1738231,5.847904E-09,1.08697E-06,0.9563069,0.058717,,0.1090181,,0.1802825,0.02529916,,0,0.503351,0,0.05334934,0.008678954
29.87414,1.43054E-05,7.270168E-09,0.3363487,3.549333E-10,6.574918E-08,0.9918189,0.09004365,,0.1792076,,0.1510815,0.04533875,,0,0.3885278,0,0.0121838,0.01073825
30.13876,3.123503E-06,1.588047E-09,0.3488258,2.159343E-11,3.996793E-09,0.9984514,0.08028407,,0.1642165,,0.1008692,,0.003029789,0,0.3751254,0,0.00206692,0.01085796
30.40299,6.822239E-07,3.468864E-10,0.2921069,1.314318E-12,2.432271E-10,0.9432435,0.03895278,,0.03497808,0.1682796,,0.03013919,,0,0.4059893,0,0.07446065,0.003401652
30.66618,1.802306E-07,9.164244E-11,0.3397054,1.135192E-13,2.100704E-11,0.9770261,0.06051638,0.040673,,0.2760814,,0.04960059,,0,0.5609812,0,0.02702015,0.003399133
30.93064,0.002954956,1.655123E-11,0.3210624,4.870153E-15,9.012252E-13,0.9014052,0.06026573,,0.04497037,0.2365817,,0.08027252,,0,0.6670756,0,0.06407265,0.007095823
31.19784,0.00486617,3.615362E-12,0.3223748,2.964628E-16,5.486055E-14,0.8731799,0.06430604,,0.006703146,0.1121773,,0.1038478,,0,0.6659321,0,0.08903792,0.01079732
31.47301,0.001647699,7.897205E-13,0.2897719,1.804671E-17,3.33955E-15,0.9943351,0.06511612,,0.001163093,0.0626991,,0.09760152,,0.02899829,0.01520929,0,0.004989133,0.005941015
31.72412,0.005556238,2.086308E-13,0.2741917,1.558728E-18,2.88443E-16,0.9994304,0.0886606,,0.0526,,0.04347239,0.05065751,,0.08645112,0,0,0.0002914441,0.004404291
31.98734,0.01048837,4.557172E-14,0.3699666,9.488348E-20,1.755822E-17,0.9330455,0.08199644,,0.07506648,,0.1289609,0.02372593,,0,0.5539526,0,0.04353787,0.01071355
32.24198,0.007178819,9.953615E-15,0.2676074,5.775068E-21,1.068678E-18,0.871558,0.08917392,,0.06012531,,0.2186268,0.002683049,,0,0.6260008,0,0.07956427,0.01085821
32.50337,0.001228918,2.174418E-15,0.1532314,3.516045E-22,0.01178785,0.01943052,0.01993011,,0.03278388,,0.20762,0.001744639,,0,0.1772675,0,0.1454379,0.01086521
32.75634,0.0003087593,5.744443E-16,0.1610645,3.036872E-23,0.002937243,0.938557,0.02155831,,0.1249482,,0.1183913,0.1210873,,0.07033727,0,0,0.02778566,0.01012643
33.0232,0.001789405,1.254759E-16,0.2735396,1.848584E-24,0.000832959,0.9840046,0.06106709,0.05706231,,0.0741105,,0.1062247,,0,0.09863156,0,0.0106588,0.0253535
33.28247,0.001715042,2.740886E-17,0.2738644,1.125337E-25,0.0002175069,0.986463,0.073386,0.215945,,0.2477185,,0.1710867,,0.04563716,0,0,0.005894454,0.01105788
33.53504,0.003008453,7.240994E-18,0.281795,9.71983E-27,1.080703E-05,0.9938337,0.07587527,0.1251789,,0.2919113,,0.1559495,,0,0.04768198,0,0.004176129,0.01087503
33.79938,0.003840872,1.581602E-18,0.3023933,5.916273E-28,5.603151E-07,0.980233,0.07188331,0.08686426,,0.2965868,,0.1472484,,0,0.1926705,0,0.01505406,0.01176489
34.04981,0.009065152,3.454928E-19,0.2954559,3.601729E-29,3.292591E-08,0.9674458,0.06150952,0.08999832,,0.2870101,,0.1527166,,0,0.2756048,0,0.02327878,0.01090106
34.30104,0.008950364,9.126905E-20,0.2830487,3.110631E-30,2.822999E-09,0.9663709,0.06859764,0.0859292,,0.2802958,,0.1524879,,0,0.246229,0,0.0233332,0.01086843
34.65939,,,,,,,,,,,,,,,,,,
