time,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLidRaiser,AU7_LidTightener,AU43_EyesClosed,AU20_LipStretcher,AU51_HeadTurnLeft,AU52_HeadTurnRight,AU53_HeadUp,AU54_HeadDown,AU55_HeadTiltLeft,AU56_HeadTiltRight,AU61_EyesLookLeft,AU62_EyesLookRight,AU63_EyesLookUp,AU64_EyesLookDown,AU26_JawDrop
7.37581,0.3516026,0.2107669,0.05804532,0.769304,0.1296273,0.01064703,0.01086095,0.3352808,,,0.006594143,0.1821231,,0.1558748,0,0,0.01068147,0.4330757
7.627671,0.355626,0.2244011,0.02773594,0.7576227,0.1257205,0.01066411,0.01086538,0.3366724,,,0.007398651,0.2599758,,0.08330229,0,0,0.01066501,0.38616
7.895538,0.1816275,0.1081897,0.002129457,0.3193347,0.000284679,0.009593301,0.01086563,0.2946516,,0.007569724,,0.2058371,,0.1135671,0,0,0.01399762,0.372991
8.164083,0.4540174,0.3092579,0.03919797,0.7890562,0.197155,0.01066735,0.01049464,0.3025433,,0.01631338,,0.2084927,,0.02235907,0.02086879,0,0.0106674,0.3277182
8.422235,0.5656364,0.4014889,0.115404,0.838923,0.2077487,0.01064054,0.009993425,0.2831924,,0.01694108,,0.2300187,,0.1445698,0,0,0.01068549,0.557188
8.686657,0.6452734,0.473565,0.07063564,0.8619996,0.196473,0.007892621,0.01469571,0.1935562,,0.05840684,,0.2245615,,0.2566439,0,0.01744303,0,0.5695327
8.958534,0.5062985,0.3775126,0.01418777,0.8117077,0.172615,0.000744095,0.01837132,0.1617565,,0.08511097,,0.1915475,,0.3245122,0,0,0.0007469105,0.6129131
9.224766,0.3565637,0.2507592,0.001740006,0.7302943,0.09053128,9.273982E-06,0.01900159,0.1725661,,0.09658121,,0.2181989,,0.1155057,0,0,9.440274E-06,0.676507
9.500474,0.426467,0.325629,0.0003889612,0.7791461,0.1417284,0.004072426,0.01901425,0.281829,,0.1092242,,0.2587456,,0.1449691,0,0,0.00407243,0.7661964
9.763902,0.4267725,0.3172846,0.008649372,0.7500858,0.1278147,0.00422961,0.01901484,0.2631874,,0.1265128,,0.2851744,,0.0954209,0,0,0.004229601,0.7810912
10.02107,0.09285227,0.07909889,0.002056718,0.004520782,0.003035407,0.6137911,0.01901487,0.2096817,,0.08552984,,0.2785999,,0.07136542,0,0,0.1887595,0.7989075
10.27488,0.06020826,0.02500168,0.0003903985,0.3299394,7.96245E-08,4.432735E-05,0.01901488,0.1111531,,0.08348106,,0.1955175,,0.03766179,0.005979787,0,5.632969E-05,0.7488151
10.5475,0.1187585,0.03677978,0.025583,0.5387303,0.03218985,0.004554941,0.01901488,0.1259421,,0.03620851,,0.1797875,,0.1595285,0,0,0.009370516,0.754858
10.80899,0.2807856,0.1036266,0.165705,0.700809,0.1267017,0.008751637,0.01901488,0.1779785,,,0.05487201,0.192249,,0.2307315,0,0,0.01561876,0.7980581
11.07527,0.4059309,0.2230999,0.1808368,0.7939667,0.204095,0.01397492,0.01901488,0.2627886,,,0.05863172,0.2370248,,0.1791031,0,0,0.01441928,0.7995086
11.32884,0.450991,0.2754583,0.1389447,0.8005456,0.1885367,0.01205846,0.01901488,0.3343552,,0.009915663,,0.2904181,,0.1195962,0,0,0.01207702,0.8385388
11.58346,0.413798,0.2726713,0.04851748,0.8192843,0.1905602,0.01232408,0.01901488,0.3652072,,0.08220964,,0.2810866,,0.1374238,0,0,0.01232468,0.8449988
11.84424,0.3375392,0.2174986,0.01061594,0.7433144,0.1026068,0.01069712,0.01901488,0.3258892,,0.08456922,,0.2590638,,0.09818223,0,0,0.01069681,0.8175489
12.10889,0.3036275,0.1852809,0.01398022,0.7307246,0.1082812,4.522212E-05,0.01901488,0.2917888,,0.05389538,,0.2571345,,0.09277418,0,0,4.522671E-05,0.7831171
12.36198,0.04211579,0.0116924,0.001920648,0.02667281,9.348738E-05,0.01164954,0.01901488,0.2739676,,0.02163358,,0.2488468,,0.05551585,0,0,0.01270007,0.8017944
12.61815,0.09319284,0.03170532,0.003341383,0.4491171,1.24356E-05,1.408751E-06,0.01901488,0.246693,,0.002096795,,0.3041092,,0.009045726,0.0344685,0,1.408768E-06,0.7749631
12.87581,0.1276654,0.04916092,0.00492497,0.5496252,0.004873285,9.60503E-06,0.01901488,0.2043363,,0.02559164,,0.244655,,0.01163884,0.03202361,0,1.809702E-05,0.7341633
13.14021,0.121802,0.0412981,0.0256465,0.4832415,0.01471475,0.0003515657,0.01901488,0.1671406,,0.005967199,,0.233504,,0.1063051,0,0,0.000351613,0.7044377
13.4172,0.1269101,0.03161744,0.07486537,0.5802146,0.05953031,0.01084867,0.01901488,0.1662755,,,0.02122998,0.2183018,,0.1904575,0,0,0.01097579,0.6002151
13.67177,0.1612823,0.0459241,0.09352814,0.6496385,0.08127025,0.002397326,0.01403422,0.1500909,,,0.01454395,0.2310909,,0.04435263,0,0,0.002403911,0.5457457
13.94768,0.1500742,0.04304686,0.03648235,0.5945515,0.05203634,0.0004156164,0.01402445,0.1430034,,,0.001865098,0.2130222,,0.08313938,0,0,0.0004303803,0.5686072
14.20838,0.1035163,0.03457945,0.01255139,0.5012186,0.02437372,0.0001790349,0.01734723,0.146392,,0.004531381,,0.2253422,,0.0943349,0,0,0.000180294,0.5793075
14.45918,0.1183628,0.03118623,0.01752287,0.5096934,0.03075165,0.0001963785,0.01614525,0.1378712,,0.01563894,,0.2366522,,0.03999608,0.003410951,0,0.0001964549,0.5650188
14.72532,0.02415346,0.008622365,0.008416891,0.0514459,5.409465E-06,0.01400273,0.01120246,0.04318056,,0.07177828,,0.1537495,,0,0.4072532,0,0.05538273,0.4959299
14.99216,0.06057811,0.01577609,0.01214895,0.1582518,0.0009438455,0.03211857,0.0108727,,0.2143078,0.2123082,,0.008909586,,0,0.6802522,0,0.04125455,0.5131283
15.24902,0.09218135,0.04109631,0.005063358,0.2531017,0.0001646207,0.01675364,0.01086598,,0.5074278,0.3297216,,,0.1726956,0,0.4531839,0,0.01696464,0.5704715
15.49909,0.1109343,0.05783285,0.0009369201,0.2683057,2.917142E-06,0.02054193,0.01855855,,0.6305957,0.3154941,,,0.2939751,0,0.420067,0,0.0207204,0.6336663
15.75571,0.1290006,0.06171256,0.0002248546,0.2372285,1.592529E-07,0.0007323318,0.01900397,,0.6023405,0.2723044,,,0.259122,0,0.2784111,0,0.0007434288,0.6160641
16.02352,0.1226346,0.04727337,0.009566497,0.2573732,0.000192722,0.008439744,0.01185477,,0.5607101,0.1292062,,,0.2015551,0,0.1281212,0,0.008440024,0.5517891
16.28657,0.02057914,0.01025944,0.003580823,2.222318E-07,1.467724E-05,0.05457751,0.01088125,,0.5168007,,0.03042012,,0.125037,0,0.3955659,0,0.06284602,0.4845261
16.54612,0.01967533,0.007280559,0.0006090906,0.0349542,8.623862E-07,0.0004063428,0.01059189,,0.570355,,0.1510476,,0.0970131,0,0.06716796,0,0.000406352,0.4306811
16.81952,0.02356588,0.005764202,0.000103791,0.0368271,3.669672E-08,0.0002652841,0.01034957,,0.5322933,,0.2240412,,0.03748631,0,0.1325875,0,0.0002688571,0.3479095
17.07344,0.01122539,0.004276067,2.244601E-05,0.09029599,2.23091E-09,0.001899257,0.01084089,,0.4363912,,0.2469165,0.009983648,,0,0.3976575,0,0.002012291,0.2792568
17.33676,0.02629818,0.001625673,5.917548E-06,0.1685484,1.92629E-10,2.886654E-05,0.01086361,,0.4309726,,0.2582913,0.05329294,,0,0.07464112,0,3.667994E-05,0.0665352
17.58747,0.0382105,0.001811309,0.006029999,0.152666,3.370777E-05,9.786164E-07,0.01086552,,0.284581,,0.2262239,0.03482018,,0,0.1546108,0,1.425053E-06,0.0381231
17.83916,0.05641942,0.001904808,0.01567129,0.2400324,0.001418066,8.774848E-05,0.01086563,,0.18333,,0.2147292,0.05261334,,0,0.1886246,0,8.778653E-05,0.0380298
18.09665,0.05765912,0.0008816227,0.02968166,0.3108782,9.49956E-05,0.002252002,0.01584599,,0.1607667,,0.2055325,0.0543801,,0.002270842,0.04096329,0,0.002252005,0.03802975
18.35206,0.07413188,0.01342702,0.01231315,0.2449087,0.003715902,0.0002768509,0.02083697,,0.1533153,,0.2177009,0.06222419,,0,0.06615386,0,0.000276851,0.03802975
18.61118,0.01978933,0.004134268,0.01769948,0.000320005,5.06269E-05,0.4247381,0.0342609,,0.1717112,,0.2769256,0.062319,,0.06836805,0,0,0.3047476,0.04412611
18.87818,0.01946092,0.0007315024,0.04249295,0.02376666,1.729639E-06,0.0005423105,0.03390151,,0.1324143,,0.3149915,0.06917306,,0.02886866,0.01472358,0,0.0005426133,0.04665116
19.13995,0.0209791,0.0001526416,0.03839704,0.06788497,9.241302E-08,0.001009181,0.03432277,,0.117577,,0.337408,0.05902731,,0.315206,0,0,0.001009181,0.06027469
19.40489,0.03058523,3.301222E-05,0.03361611,0.1309272,5.466553E-09,0.000342448,0.03675268,,0.08970807,,0.3607943,0.05291858,,0.1242166,0,0,0.000342448,0.06189851
19.66828,0.04209522,7.195076E-06,0.03515834,0.136581,3.306647E-10,0.0004897097,0.04407695,,0.3284317,,0.3919323,0.07767688,,0.06144647,0,0,0.0004897097,0.06336427
19.93266,0.04063737,1.570989E-06,0.0350538,0.1239011,2.010289E-11,0.0002158227,0.04606473,,0.2449442,,0.382999,0.05169848,,0.03304767,0.01078704,0,0.0002158227,0.05516349
20.18654,0.01111467,3.43096E-07,0.06412665,2.036446E-07,1.223204E-12,0.05124288,0.05456235,,0.1411392,,0.4059774,0.0645242,,0.1971403,0,0,0.07207148,0.02998707
20.4508,0.003041319,9.064669E-08,0.2157,2.079387E-10,1.056607E-13,0.9971055,0.03345994,0.06291715,,,0.3336241,0.02311518,,0.1846789,0,0,0.0027831,0.02905943
20.70345,0.004615984,1.979985E-08,0.356165,2.572399E-12,6.431595E-15,1,0.03218279,0.1629174,,,0.04956597,0.04524213,,0.06605677,0,0,0,0.1332707
20.97661,0.002257423,4.325035E-09,0.3272607,1.070562E-13,3.915225E-16,1,0.01047285,0.1153201,,,0.06704194,0.03959609,,0.06065667,0,0,0,0.1640829
21.24385,0.04059687,9.447469E-10,0.4041437,5.98662E-15,0.1757755,0.06527492,0.01101037,0.1268242,,,0.1988173,0.04253128,,0.165573,0,0,0.3741402,0.01747957
21.49574,0.005599562,2.063644E-10,0.06201956,3.576959E-16,1.694474E-07,0.09362473,1.401298E-45,0.2726021,,,0.3040596,0.07116795,,0.673799,0,0,0.2010069,1.401298E-45
21.75806,0.08844551,5.451599E-11,0.09752892,0.01629678,0.07577983,0.03531969,0.02689516,0.3074672,,,0.3721589,0.04321414,,0.625661,0,0,0.09944458,0.008588971
22.02217,0.096826,0.002160556,0.07657158,0.1175191,0.03716877,0.001717543,0.01138598,0.3281224,,,0.3608935,0.09908541,,0.6819191,0,0,0.04773672,0.00733338
22.2871,0.1116718,0.01991563,0.01479348,0.159984,0.04208451,0.001850891,0.0108757,0.1246944,,,0.3151071,0.06386644,,0.2006724,0,0,0.002450316,0.003641739
22.55164,0.04991943,0.007542897,0.002040819,0.05743343,0.000360839,0.0003848015,0.002819311,0.1414703,,,0.3083074,0.07021946,,0.2744945,0,0,0.01061983,0.005086401
22.80186,0.03248066,0.004194065,0.0009672451,0.131019,0.0001646675,0.003096785,0.004808275,0.1365695,,,0.2803796,0.04846535,,0.2227277,0,0,0.003348178,0.0102561
23.05278,0.04535183,0.001284216,0.00223627,0.07107668,2.421129E-05,0.003437846,0.0003266939,0.1076464,,,0.309698,0.0214485,,0.2584063,0,0,0.003628826,0.01082676
23.30453,0.02313623,0.001950957,0.007156587,2.707396E-05,1.261405E-06,0.01691767,1.932221E-05,0.1276968,,,0.3423034,0.0220758,,0,0.05917868,0,0.03382308,0.01039202
23.55599,0.002377108,0.000325977,0.001700176,1.480396E-06,4.642323E-08,0.006696453,0.000519183,0.2922685,,,0.3072844,0.024464,,0.2195681,0,0,0.006850453,0.02451246
23.82506,0.0004992966,8.504094E-05,0.0004100058,1.127225E-08,3.910667E-09,0.01578671,3.505164E-05,0.3198476,,,0.3005798,0.05406385,,0.2686222,0,0,0.01614781,0.0271338
24.08512,0.07498975,1.530152E-05,0.0981897,0.1366363,1.665309E-10,0.0127463,1.397012E-06,,0.01332333,,0.2197437,0.05069951,,0,0.261959,0,0.03144893,0.01098689
24.34915,0.06177304,0.00672989,0.02407907,0.1123513,0.02149594,0.01355436,0.01597144,,0.1401682,,0.2327017,0.05036979,,0.10842,0,0,0.01821808,0.000722413
24.62074,0.03664079,0.001009446,0.001646716,0.1555995,0.009481427,0.000515684,0.01721077,,0.1471467,,0.2439045,0.04862425,,0.1483028,0,0,0.0005487528,0.005669096
24.87557,0.04276064,0.0002587042,0.0003291788,0.1421597,0.01333672,1.602557E-05,0.01571129,,0.1725169,,0.2386581,0.06190725,,0.1694196,0,0,0.0003158389,0.007311772
25.13879,0.07789733,0.01127569,0.01146552,0.2979214,0.03470605,0.008340463,0.01409261,,0.1751757,,0.2198155,0.07180424,,0.1838289,0,0,0.01011111,0.005211712
25.40611,0.07007156,0.009462805,0.002531793,0.2846684,0.01694615,0.001794835,0.01786207,,0.1702077,,0.2289609,0.06920034,,0.09107022,0,0,0.002862851,0.01034443
25.65772,0.1722972,0.03474546,0.05841474,0.3944051,0.03517979,0.005367344,0.01819072,,0.1638159,,0.2275611,0.07204457,,0.06373785,0,0,0.0126561,0.01084404
25.90853,0.3195024,0.1049072,0.126475,0.4603405,0.07222091,0.01346685,0.0189824,,0.1649918,,0.2133024,0.06905048,,0.1007869,0,0,0.01754147,0.01086392
26.15888,0.1949462,0.06702812,0.02737849,0.3771525,0.0293326,1.156086E-05,0.01184095,,0.1523069,,0.2125904,0.06536259,,0.1326071,0,0,0.0009861563,0.01086554
26.41008,0.09158994,0.02843954,0.003296214,0.08643919,0.000106682,0.006062282,0.01376097,,0.1231292,,0.2559925,0.06116731,,0.1192471,0,0,0.006649933,0.01086564
26.67232,0.02033448,0.001866477,0.002596516,1.151034E-09,1.837815E-08,0.01582878,0.01108151,,0.1192874,,0.2764883,0.06420502,,0.1026947,0,0,0.01810476,0.009643651
26.92625,0.04800387,0.0003796469,0.01751402,0.1521236,3.099196E-10,0.007114274,0.006113972,,0.09566496,,0.337481,0.06616406,,0.05554128,0,0,0.007114133,0.0107984
27.19351,0.134616,0.006443306,0.1396067,0.1548013,7.827642E-12,0.000218259,0.1157281,0.03460783,,,0.454553,0.07116557,,0.1723545,0,0,0.000218259,0.01706941
27.45094,0.09896089,0.003848183,0.1259321,0.06502509,6.188503E-13,0.005528849,0.1091909,0.08492145,,,0.4785685,0.06198927,,0.05308517,0,0,0.006011798,0.03162035
27.70242,0.04485647,0.0007237255,0.07746509,1.460158E-05,3.674416E-14,0.006136208,0.09035405,0.05254203,,,0.4844247,0.06697115,,0.2189103,0,0,0.006561594,0.04246541
27.96045,0.02614867,0.0001530151,0.07920656,6.062505E-08,2.224608E-15,0.01277875,0.06782359,,0.05980418,,0.3286076,0.08846564,,0.3101843,0,0,0.01418137,0.1013893
28.21622,0.02824199,4.015184E-05,0.06046329,0.0005304775,1.919108E-16,0.01918018,0.04146928,,0.1460547,,0.1828225,0.08715724,,0.2436968,0,0,0.01923529,0.2083462
28.46758,0.01938777,8.753937E-06,0.04252608,1.854244E-05,1.167829E-17,0.03117255,0.03807006,,0.1622943,,0.1039466,0.06777795,,0.2070564,0,0,0.03116406,0.2525681
28.73957,0.02791488,1.911497E-06,0.04884304,0.02616879,7.109249E-19,0.01668144,0.04174048,,0.1970742,,0.03514283,0.02068116,,0.1819055,0,0,0.01668062,0.2456761
28.9932,0.02054917,4.30379E-07,0.04784615,0.006804368,4.740208E-20,0.01518054,0.04005544,,0.2042669,,0.02648804,0.03707983,,0.1339599,0,0,0.0151799,0.2311882
29.24833,0.01417336,1.137032E-07,0.05273141,0.0299405,4.094591E-21,0.02196709,0.03829539,,0.1439907,,0.07627857,0.06433041,,0.1265845,0,0,0.02196421,0.2364643
29.51701,0.005486017,2.483684E-08,0.0550015,2.218256E-05,2.492562E-22,0.003948402,0.04397904,,0.1638379,,0.1178952,0.05302953,,0.1818169,0,0,0.1132072,0.2307691
29.78776,0.006913647,5.424966E-09,0.1261691,2.056781E-07,1.517188E-23,0.002135858,0.04140605,,0.3377775,,0.118032,0.0149373,,0,0.6303858,0,0.0451385,0.2302358
30.04177,0.07094774,0.00567112,0.08281363,0.2308014,9.236302E-25,1.729251E-05,0.02195204,,0.4113917,,0.1584143,0.00900935,,0,0.4656542,0,0.00060573,0.2288878
30.29317,0.0180929,0.007322867,0.004194656,0.1119762,5.622607E-26,0.0001126706,2.006914E-05,,0.430258,,0.2184254,0.04470887,,0,0.06902995,0,0.0001132589,0.03017282
30.54399,0.001521573,0.001297085,0.000412809,0.04169022,3.422646E-27,0.0004421942,2.810979E-07,,0.4923958,,0.3014807,0.0616421,,0.1957025,0,0,0.0007075044,0.01086578
30.80745,0.001128434,0.0003280428,9.186775E-05,0.1721544,2.955967E-28,0.006704107,1.749497E-08,,0.504604,,0.3093607,0.07151271,,0.1423458,0,0,0.006747178,0.01086564
31.0705,0.05697455,0.01157896,0.0002386117,0.2074883,1.799543E-29,0.0004157249,9.697609E-10,,0.5501099,,0.3262719,0.08101349,,0,0.1156505,0,0.0004177779,0.01086564
31.33648,0.06867728,0.009314071,0.003281944,0.26777,1.095396E-30,0.0008876974,5.782727E-11,,0.5885522,,0.2936924,0.07316723,,0,0.07228318,0,0.0008878157,0.01086564
31.59939,0.09368001,0.03345092,0.00601702,0.3352876,6.668408E-32,0.0001340721,3.504521E-12,,0.6340041,,0.288648,0.08151872,,0.1300484,0,0,0.0001340793,0.01245848
31.85333,0.04525554,0.01309114,0.001139982,0.3163109,4.059292E-33,8.568032E-05,2.131226E-13,,0.6249964,,0.2696063,0.06253875,,0.1560911,0,0,8.568075E-05,0.01093708
32.11599,0.04739454,0.01356862,0.0003041593,0.2862031,3.506147E-34,6.275962E-05,1.84044E-14,,0.6199437,,0.2694277,0.05630872,,0.1731414,0,0,6.275966E-05,0.01087143
32.3788,0.04245989,0.005015519,0.007882262,0.2334771,2.134105E-35,0.0002993998,1.120167E-15,,0.5596322,,0.2745904,0.04933026,,0.1538156,0,0,0.0002993998,0.02082325
32.62919,0.02147107,0.000802043,0.03325062,1.113113E-07,1.299219E-36,0.01879026,0.0329003,,0.4185921,,0.3340441,0.0795396,,0.03556076,0.009530914,0,0.04530324,0.02708634
32.88366,0.005472534,0.0001986661,0.02465334,8.64921E-11,1.12208E-37,0.005440712,0.02874511,,0.4318599,,0.4364911,0.07742114,,0.1262445,0,0,0.005596188,0.03009763
33.13409,0.01870982,4.261967E-05,0.02821091,0.02748102,0.003867667,2.40229E-05,0.03356725,,0.4165467,,0.4431347,0.07727712,,0.02231314,0.02197021,0,0.0001831165,0.02733063
33.39597,0.01479009,9.27288E-06,0.0107969,0.03432983,0.002592083,0.0001006108,0.05791878,,0.3190438,,0.4216961,0.07172801,,0.01082195,0.03348172,0,0.0002301256,0.02717409
33.64729,0.005858053,2.447801E-06,0.07839298,3.459717E-05,0.000376044,0.02082017,0.06165662,,0.04880344,,0.3792274,0.04518491,,0.4146892,0,0,0.1184112,0.01477816
33.91505,0.01712941,5.345572E-07,0.1026926,0.004548964,0.001005887,0.02008659,0.07176542,0.06641559,,,0.3558973,0.05282344,,0.4617255,0,0,0.04999562,0.03327553
34.1788,0.01172844,1.167612E-07,0.03704266,0.006029981,3.543761E-05,0.0003266438,0.07107227,,0.01119073,,0.3587154,0.09053668,,0.156327,0,0,0.00033244,0.06023282
34.43999,0.01128873,2.550455E-08,0.03631856,0.01261351,6.877397E-05,0.001974231,0.06825715,,0.0174829,,0.4309393,0.08300727,,0.0965061,0,0,0.00198627,0.07493826
34.69234,0.0407593,6.94616E-09,0.0874501,0.02213952,5.911907E-05,0.00163943,0.0705281,,0.02200344,,0.4734832,0.08749744,,0.2526303,0,0,0.001640086,0.06212641
34.94312,0.03817979,1.517241E-09,0.07126952,0.01910158,8.564263E-05,0.0005676276,0.07959883,0.001825828,,,0.5090654,0.08115629,,0.165631,0,0,0.0006928793,0.05430987
35.2076,0.01073827,3.314284E-10,0.07088666,7.776264E-05,0.003546879,0.003882755,0.1007635,,0.01700798,,0.5327045,0.0738795,,0.1479543,0,0,0.004018316,0.04439114
35.47046,0.004197556,7.23917E-11,0.135688,0.0004024732,0.0002401859,0.01577331,0.1237275,,0.07406933,,0.5455542,0.08500272,,0.06848484,0,0,0.05898992,0.03046045
35.73899,0.001655494,1.58136E-11,0.1620265,1.119119E-05,0.0002733006,0.02077279,0.1226997,,0.0778743,,0.5444707,0.088655,,0.1301201,0,0,0.06322232,0.03671171
36.01471,0.001784701,3.454219E-12,0.189337,5.69774E-07,0.00432528,0.02678436,0.1348852,,0.07921342,,0.5427585,0.0930085,,0.1600954,0,0,0.08799317,0.03060495
36.28039,0.0006644587,6.238289E-13,0.2030561,2.345317E-08,0.002020684,0.01472957,0.1266184,,0.05521257,,0.537823,0.08177356,,0.1927291,0,0,0.108039,0.03660544
36.54129,0.0001684422,1.648127E-13,0.2018407,2.012295E-09,0.0003419544,0.007819567,0.1191956,,0.04906238,,0.5340455,0.08264987,,0.1624051,0,0,0.08173133,0.03349291
36.7948,0.0003994943,3.59995E-14,0.3030085,1.22257E-10,0.01021959,0.3838975,0.1213316,,0.08937705,,0.5067532,0.09135412,,0.1190914,0,0,0.3564474,0.02736777
37.05751,0.02056466,7.863457E-15,0.1361648,7.439014E-12,0.0002904048,0.0008303532,0.08712934,,0.2736486,,0.406074,0.1565238,,0,0.3593529,0,0.01958094,0.03671473
37.32257,0.04313234,1.717767E-15,0.09647346,0.1057759,0.0001248225,0.0002648109,0.07268806,,0.4172846,,0.3648756,0.142525,,0.03430319,0.009619933,0,0.0003852079,0.04623855
37.57471,0.02671646,4.538049E-16,0.05423638,0.1202318,1.819977E-05,0.0116423,0.04135655,,0.4653553,,0.3422498,0.1099678,,0.09008782,0,0,0.01164197,0.05411266
37.83799,0.008627546,1.198876E-16,0.03410315,0.1321898,8.346573E-05,0.00026952,0.02873387,,0.4699988,,0.3444298,0.09289871,,0.07259408,0,0,0.0002695206,0.04041708
