time,67108863
0
0.2737069,
0.5359626,
0.7984028,
1.05883,
1.327121,
1.598678,
1.870089,
2.364961,
2.640592,
2.948123,
3.205887,
3.478978,
3.742985,
4.007479,
4.258683,
4.524098,
4.778617,
5.03698,
5.297188,
5.56496,
5.818963,
6.082042,
6.333646,
6.595856,
6.85214,
7.110946,
7.37581,
7.627671,
7.895538,
8.164083,
8.422235,
8.686657,
8.958534,
9.224766,
9.500474,
9.763902,
10.02107,
10.27488,
10.5475,
10.80899,
11.07527,
11.32884,
11.58346,
11.84424,
12.10889,
12.36198,
12.61815,
12.87581,
13.14021,
13.4172,
13.67177,
13.94768,
14.20838,
14.45918,
14.72532,
14.99216,
15.24902,
15.49909,
15.75571,
16.02352,
16.28657,
16.54612,
16.81952,
17.07344,
17.33676,
17.58747,
17.83916,
18.09665,
18.35206,
18.61118,
18.87818,
19.13995,
19.40489,
19.66828,
19.93266,
20.18654,
20.4508,
20.70345,
20.97661,
21.24385,
21.49574,
21.75806,
22.02217,
22.2871,
22.55164,
22.80186,
23.05278,
23.30453,
23.55599,
23.82506,
24.08512,
24.34915,
24.62074,
24.87557,
25.13879,
25.40611,
25.65772,
25.90853,
26.15888,
26.41008,
26.67232,
26.92625,
27.19351,
27.45094,
27.70242,
27.96045,
28.21622,
28.46758,
28.73957,
28.9932,
29.24833,
29.51701,
29.78776,
30.04177,
30.29317,
30.54399,
30.80745,
31.0705,
31.33648,
31.59939,
31.85333,
32.11599,
32.3788,
32.62919,
32.88366,
33.13409,
33.39597,
33.64729,
33.91505,
34.1788,
34.43999,
34.69234,
34.94312,
35.2076,
35.47046,
35.73899,
36.01471,
36.28039,
36.54129,
36.7948,
37.05751,
37.32257,
37.57471,
37.83799,
38.08919,
38.35246,
38.60793,
38.86843,
39.13479,
39.38659,
39.64802,
39.91212,
40.17604,
40.42701,
40.69207,
40.95467,
41.22383,
41.49694,
41.75976,
42.01558,
42.28993,
42.54084,
42.79632,
43.05944,
43.31874,
43.56955,
43.82772,
44.10191,
44.35375,
44.60511,
44.85735,
45.11826,
45.38542,
45.63596,
45.90082,
46.16633,
46.42739,
46.69425,
46.96592,
47.22281,
47.48197,
47.75075,
48.00901,
48.26515,
48.52163,
48.78073,
49.04578,
49.3096,
49.56255,
49.82502,
50.07659,
50.33925,
50.60212,
50.85455,
51.11876,
51.37218,
51.63205,
51.90027,
52.17427,
52.42788,
52.68651,
52.94369,
53.19456,
53.46655,
53.72298,
53.98461,
54.2492,
54.50769,
54.76666,
55.03011,
55.28284,
55.54873,
55.81044,
56.07567,
56.32817,
56.59378,
56.85624,
57.10917,
57.3727,
57.6351,
57.88578,
58.15134
58.47639
58.72769
59.00448
59.34237
59.62405
59.9474
60.25889
60.53211
60.9045
61.17386
61.47328
61.74183
62.03222
62.37928
62.81596
