time,67108863
0
0.3045679,
0.5576104,
0.8390666,
1.109434,
1.365561,
1.620777,
1.8798,
2.137519,
2.401401,
2.698756,
2.967097,
3.21839,
3.469742,
3.720298,
3.994986,
4.251413,
4.520576,
4.787979,
5.052199,
5.308981,
5.578019,
5.841351,
6.099121,
6.350824,
6.616935,
6.874595,
7.128822,
7.391537,
7.645472,
7.909921,
8.17253,
8.424642,
8.690974,
8.945002,
9.205922,
9.459658,
9.721501,
9.97503,
10.23246,
10.48521,
10.74985,
11.00012,
11.25069,
11.51319,
11.76614,
12.01814,
12.28229,
12.53293,
12.7841,
13.04791,
13.29805,
13.54891,
13.81292,
14.10438,
14.3664,
14.61672,
14.87092,
15.13624,
15.40609,
15.66549,
15.92721,
16.19207,
16.44325,
16.70031,
16.96211,
17.22073,
17.47082,
17.72436,
17.97662,
18.23841,
18.50302,
18.7725,
19.03462,
19.28495,
19.56019,
19.82814,
20.08919,
20.34847,
20.60412,
20.85776,
21.12197,
21.38401,
21.63696,
21.88941,
22.15012,
22.40143,
22.65279,
22.90695,
23.1705,
23.44667,
23.7083,
23.96008,
24.2264,
24.47835,
24.74188,
25.00483,
25.25535,
25.5066,
25.76956,
26.02237,
26.27324,
26.52511,
26.77808,
27.03779,
27.29013,
27.55164,
27.80597,
28.0647,
28.3187,
28.58452,
28.83587,
29.17152,
29.43,
29.68054,
29.93198,
30.18443,
30.43673,
30.69712,
30.94885,
31.1993,
31.45365,
31.71746,
31.9862,
32.24742,
32.51194,
32.76634,
33.02395,
33.28729,
33.53929,
33.78929,
34.0435,
34.30737,
34.5689,
34.82253,
35.07275,
35.33653,
35.59893,
35.85134,
36.11253,
36.37641,
36.62734,
36.87867,
37.1292,
37.38155,
37.64698,
37.91195,
38.16375,
38.42043,
38.67766,
38.95237,
39.21132,
39.48026,
39.73994,
39.99799,
40.26191,
40.51339,
40.77759,
41.03231,
41.29206,
41.54413,
41.79653,
42.05003,
42.31503,
42.573,
42.82626,
43.08315,
43.3431,
43.59453,
43.85566,
44.109,
44.37025,
44.63518,
44.88825,
45.14887,
45.4051,
45.66507,
45.91568,
46.17851,
46.45205,
46.70497,
46.96426,
47.22268,
47.47637,
47.73955,
47.99092,
48.24186,
48.50697,
48.75793,
49.02249,
49.28334,
49.53749,
49.78906,
50.04975,
50.30295,
50.56514,
50.82064,
51.0808,
51.33245,
51.59753,
51.86876,
52.12498,
52.37555,
52.64129,
52.90513,
53.16751,
53.42053,
53.67073,
53.92165,
54.17414,
54.43774,
54.70102,
54.95871,
55.2326,
55.49713,
55.76225,
56.02186,
56.27658,
56.54283,
56.80692,
57.07131,
57.33146,
57.58403,
57.85053,
58.11453,
58.37046,
58.6253,
58.87926,
59.14146,
59.39381,
59.66555,
59.91896,
60.1717,
60.43598,
60.69936,
60.95405,
61.2277,
61.48064,
61.73129,
61.98381,
62.2471,
62.51275,
62.779,
63.03976,
63.30291,
63.56821,
63.83495,
64.0913,
64.34272,
64.60969,
64.86175,
65.1254,
65.38825,
65.64502,
65.91581,
66.17876,
66.43196,
66.68713,
66.95461,
67.22151,
67.47833,
67.73417,
68.00688,
68.27042,
68.53773,
68.78941,
69.05369,
69.31104,
69.57182,
69.8232,
70.08318,
70.35521,
70.61689,
70.87777,
71.13534,
71.40327,
71.66576,
71.94306,
72.21252,
72.4817,
72.75371,
73.03167,
73.28266,
73.53555,
73.78667,
74.03867,
74.30325,
74.56395,
74.81766,
75.06796,
75.31815,
75.59626,
75.86651,
76.12832,
76.41108,
76.67494,
76.93159,
77.2067,
77.45908,
77.71404,
77.9755,
78.22803,
78.48007,
78.73246,
79.00573,
79.26952,
79.53849,
79.79076,
80.0529,
80.3083,
80.57291,
80.8292,
81.08707,
81.35486,
81.60751,
81.88248,
82.14215,
82.41641,
82.67219,
82.9332,
83.18533,
83.44527,
83.71054,
83.96874,
84.22829,
84.50166,
84.7737,
85.03303,
85.28741,
85.55432,
85.80907,
86.06076,
86.32595,
86.58138,
86.85565,
87.12629,
87.38322,
87.65456,
87.9108,
88.16611,
88.41968,
88.68414,
88.94694,
89.2075,
89.46037,
89.72534,
89.98846,
90.24864,
90.50719,
90.76967,
91.0348,
91.29792,
91.57963,
91.83054,
92.08085,
92.33214,
92.59399,
92.84649,
93.11243,
93.37355,
93.62538,
93.87878,
94.13816,
94.39167,
94.64324,
94.90916,
95.16465,
95.42093,
95.69132,
95.94547,
96.21399,
96.47588,
96.73364,
96.99904,
97.25058,
97.51266,
97.7734,
98.04733,
98.30332,
98.56844,
98.82101,
99.08868,
99.34669,
99.61527,
99.86559,
100.116,
100.3719,
100.6479,
100.9107,
101.173,
101.4255,
101.6899,
101.9405,
102.2103,
102.4772,
102.7332,
102.9943,
103.2593,
103.5275,
103.7867,
104.0372,
104.2897,
104.5434,
104.8066,
105.0735,
105.3359,
105.5867,
105.8493,
106.1156,
106.379,
106.6335,
106.9037,
107.1605,
107.411,
107.662,
107.9252,
108.1915,
108.4442,
108.6993,
108.9541,
109.2045,
109.4557,
109.7068,
109.9714,
110.2382,
110.501,
110.7691,
111.0315,
111.2842,
111.5657,
111.8193,
112.0721,
112.3243,
112.575,
112.8267,
113.0903,
113.355,
113.6186,
113.8719,
114.1367,
114.3989,
114.6511,
114.9157,
115.1832,
115.4474,
115.7104,
115.973,
116.2377,
116.5027,
116.7641,
117.0284,
117.2795,
117.5307,
117.7826,
118.0458,
118.2997,
118.5613,
118.8259,
119.0774,
119.328,
119.5797,
119.8426,
120.107,
120.3577,
120.6195,
120.8757,
121.1467,
121.4006,
121.6601,
121.9241,
122.1775,
122.4357,
122.6918,
122.9433,
123.2109,
123.476,
123.7402,
123.9976,
124.2548,
124.5152,
124.7665,
125.0202,
125.2915,
125.5521,
125.8133,
126.0656,
126.32,
126.5829,
126.8469,
127.097,
127.3573,
127.6115,
127.8752,
128.1257,
128.3764,
128.6392,
128.8929,
129.1431,
129.407,
129.6572,
129.9198,
130.1847,
130.4361,
130.6875,
130.964,
131.2269,
131.4928,
131.7556,
132.0061,
132.269,
132.5384,
132.8005,
133.0661,
133.3403,
133.5938,
133.8455,
134.101,
134.3638,
134.6263,
134.8781,
135.1385,
135.3934,
135.6568,
135.9071,
136.1583,
136.4091,
136.661,
136.9253,
137.2022,
137.4531,
137.7292,
137.9809,
138.2323,
138.4874,
138.7471,
139.0119,
139.2771,
139.5316,
139.7944,
140.0453,
140.309,
140.5604,
140.8114,
141.0658,
141.3266,
141.5914,
141.8533,
142.1051,
142.3559,
142.6187,
142.8717,
143.1348,
143.4002,
143.6633,
143.9255,
144.1801,
144.4487,
144.7089,
144.9674,
145.2247,
145.4879,
145.74,
146.0079,
146.2666,
146.5282,
146.7876,
147.0612,
147.3249,
147.5884,
147.8443,
148.1051,
148.3572,
148.6199,
148.8701,
149.1205,
149.3758,
149.6364,
149.8993,
150.1507,
150.4037,
150.6689,
150.9281,
151.187,
151.4383,
151.6949,
151.9519,
152.2546,
152.5834,
152.8598,
153.1303,
153.3999,
153.6584
154.0183
154.2745
154.6545
