time,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLidRaiser,AU7_LidTightener,AU43_EyesClosed,AU20_LipStretcher,AU51_HeadTurnLeft,AU52_HeadTurnRight,AU53_HeadUp,AU54_HeadDown,AU55_HeadTiltLeft,AU56_HeadTiltRight,AU61_EyesLookLeft,AU62_EyesLookRight,AU63_EyesLookUp,AU64_EyesLookDown,AU26_JawDrop
0,,,,,,,,,,,,,,,,,,
0.2640548,,,,,,,,,,,,,,,,,,
0.5377632,0.1514794,0.006178601,0.2533778,0.004711251,0.4089522,0.005534243,0.00704075,0.1524634,,,0.1404908,,0.00259145,0,0.2533429,0,0.05968682,0.02535271
0.7985186,0.09431258,0.01208365,0.9888565,0.0007118718,0.3061875,0.5070502,0.008913614,0.07069324,,,0.1165354,,0.001554248,0.06580645,0,0,0.1608712,0.00790371
1.072354,0.0483591,0.006618793,0.9556334,2.017426E-05,0.2289567,0.7233555,0.01585238,0.08138459,,,0.1213245,,0.003838714,0.1494142,0,0,0.09065792,0.01157475
1.34704,0.09538475,0.001223802,0.4241214,1.146369E-06,0.3045391,0.03302814,0.005707374,0.08698831,,,0.01047256,0.04230902,,0,0.07523899,0,0.08739284,0.009964345
1.606536,0.0692846,0.001463072,0.5035657,7.551695E-08,0.3211637,0.1638727,0.002205292,0.07598468,,0.02549041,,0.04401676,,0.0359611,0.007797146,0,0.2947261,0.01080941
1.895021,0.07473263,0.000547939,0.3251021,4.58395E-09,0.2187106,0.01239986,0.0003327852,0.06766716,,0.03983529,,0.02033598,,0.01900837,0.02434348,0,0.07855314,0.01086227
2.158376,0.0787075,0.0004691632,0.3074498,2.788721E-10,0.2847316,0.004626684,1.524486E-05,0.06205364,,0.06130797,,0.02094699,,0.0002928874,0.04306577,0,0.1040822,0.01086544
2.413517,0.07867332,9.99193E-05,0.40233,1.697349E-11,0.2302818,0.06823991,0.001934221,0.05898015,,0.08901648,,0.009020069,,0.01521504,0.02928561,0,0.2228726,0.02155177
2.677399,0.09710235,2.170531E-05,0.3242194,1.033205E-12,0.2024728,0.01941077,0.0007795386,0.04017066,,0.1507794,,,0.01927466,0.01891964,0.02510653,0,0.07107216,0.01113728
2.941043,0.07703295,4.735213E-06,0.3736787,6.288882E-14,0.1634911,0.0615806,3.412157E-05,0.02854051,,0.1780269,,,0.00532544,0.05285418,0,0,0.297296,0.001033906
3.216385,0.07046687,1.03412E-06,0.4269941,3.828629E-15,0.2315764,0.5596179,1.93116E-06,,0.1033032,0.07369805,,0.002377543,,0.021073,0.02325039,0,0.2339742,2.216697E-05
