time,AU1_InnerBrowRaiser,AU2_OuterBrowRaiser,AU4_BrowLowerer,AU5_UpperLidRaiser,AU7_LidTightener,AU43_EyesClosed,AU20_LipStretcher,AU51_HeadTurnLeft,AU52_HeadTurnRight,AU53_HeadUp,AU54_HeadDown,AU55_HeadTiltLeft,AU56_HeadTiltRight,AU61_EyesLookLeft,AU62_EyesLookRight,AU63_EyesLookUp,AU64_EyesLookDown,AU26_JawDrop
0,,,,,,,,,,,,,,,,,,
0.3183362,6.998707E-07,5.21231E-07,0.3035139,0,2.698208E-13,0.9378508,0.1152232,0.189145,,,0.1271398,,0.04451595,0,0.9731886,0,0.1083449,0.1431836
0.5791371,1.528662E-07,1.138458E-07,0.3181632,0,1.625789E-14,0.9779516,0.123731,0.1507602,,,0.07510936,0.02943089,,0,0.9753742,0,0.04216523,0.1335476
0.8460327,3.33908E-08,2.486743E-08,0.2247633,0,0.008175334,0.7747221,0.1290338,0.179662,,,0.02098387,0.02135367,,0.06911793,0,0,0.2240207,0.05039965
1.132843,7.293686E-09,5.431888E-09,0.03119383,0,0.04964939,0.05628215,0.08987236,0.1970202,,,0.1277691,0.06860034,,0.1570008,0,0,0.05667502,0.03805726
1.41039,1.317294E-09,9.810389E-10,0.008150157,0,0.08897703,0.01964918,0.02738809,0.2414772,,,0.2933228,0.09585715,,0.1064604,0,0,0.02026532,0.0164713
1.66507,3.480066E-10,2.591738E-10,0.0005728117,0,0.07755385,0.007696039,0.000602246,,0.06742997,,0.3311828,0.08287905,,0.07468265,0,0,0.00777234,0.01089183
1.916165,9.193839E-11,0.002043186,0.0001039987,0.02206523,0.1570233,0.0003109291,2.631058E-06,,0.0960275,,0.3201381,0.04061887,,0.04814577,0,0,0.0003118038,0.01086655
2.179426,0.0003394075,0.004102794,1.742347E-05,0.01674113,0.1236589,0.008612738,4.815587E-08,,0.07207211,,0.2960098,0.05520074,,0.08425115,0,0,0.008612592,0.01086568
2.441979,7.286062E-05,0.001343751,3.730244E-06,0.0003699739,0.1156591,0.007337049,2.409316E-09,,0.1095836,,0.2604121,0.05508187,,0.04186976,0.001347863,0,0.007351145,0.01086565
2.695571,1.585478E-05,0.0002688083,8.112397E-07,2.625301E-06,0.08676558,0.01789117,1.404426E-10,,0.1094448,,0.2444123,0.05598217,,0.1024146,0,0.02214631,0,0.01086564
2.951012,4.185245E-06,6.973467E-05,2.1412E-07,0.03109671,0.1367771,0.01404274,1.202219E-11,,0.08507024,,0.2606514,0.05532242,,0.2433128,0,0,0.01408062,0.01086564
3.20618,1.105379E-06,1.833332E-05,5.655015E-08,0.01689252,0.1187527,0.009357769,1.035829E-12,,0.1195554,,0.2652864,0.06184626,,0.06375133,0,0,0.009359026,0.01086564
3.458966,0.00125124,0.006749064,1.235258E-08,0.01760175,0.11524,0.001799332,6.302055E-14,,0.1303815,,0.309766,0.05040915,,0.05371015,0,0,0.001799407,0.01086564
3.716768,0.0002648116,0.001055533,2.698207E-09,8.038889E-05,0.09815219,0.020244,0.03690191,,0.1207525,,0.4187514,0.05039524,,0.1814707,0,0,0.03037741,0.008379549
3.992726,4.748104E-05,0.0005684331,4.873098E-10,1.673288E-06,0.08091763,0.01190454,0.03387936,,0.1009257,,0.4494945,0.03904342,,0.264862,0,0,0.01256648,0.009814478
4.249079,1.252894E-05,0.0001454251,0.01777097,1.330789E-07,0.01866343,0.001883183,0.06913758,,0.0003807113,,0.4945672,0.02745121,,0.3039189,0,0,0.08404106,0.00482783
4.511533,2.735866E-06,3.148056E-05,0.01491817,7.923417E-09,0.04553306,0.03564608,0.06984079,0.2037328,,,0.4953869,,0.00407083,0.2709351,0,0,0.0459884,0.007232465
4.770494,5.975618E-07,6.862856E-06,0.03129939,4.800157E-10,0.01865726,0.04668459,0.06868577,0.2161035,,,0.4293032,0.01334507,,0.3152366,0,0,0.2443438,0.010741
5.022238,0.01071813,1.812343E-06,0.09435331,4.142019E-11,0.09203603,0.01958306,0.04660847,,0.08577086,,0.3366604,0.1024861,,0,0.2976228,0,0.02150108,0.01009073
5.285868,0.003461326,0.0008178317,0.005691856,0.004417587,0.08826579,0.00171977,0.03272128,,0.1530052,,0.3096756,0.1103167,,0.1375956,0,0,0.001829142,0.01083158
5.538036,0.01620401,0.003130212,0.01184562,0.0005094421,0.1241459,0.0002758616,0.03693841,,0.162009,,0.3444151,0.09818964,,0.1491474,0,0,0.0002759163,0.0108629
5.789377,0.002818201,0.0008903688,0.00652412,1.554219E-05,0.06693352,0.01559135,0.02819902,,0.1203154,,0.3459783,0.08759046,,0.2071774,0,0,0.01558957,0.01086548
6.041937,0.0005745132,0.0001840745,0.001452869,8.086717E-07,0.06798476,0.01380495,0.004323584,,0.05829988,,0.3225121,0.06576233,,0.3215316,0,0,0.01389129,0.01052063
6.292263,0.0001496201,0.001884943,0.0003488836,6.759866E-08,0.0949664,0.003664537,0.002863852,,0.05461177,,0.3167607,0.08271609,,0.09410551,0,0,0.003777293,0.01083883
6.544214,3.255501E-05,0.0003797204,7.419221E-05,4.078108E-09,0.08697113,0.0160042,0.003160195,0.06539886,,,0.3687753,0.0759426,,0.1673619,0,0,0.01653275,0.01086406
6.794345,8.592974E-06,9.86447E-05,0.0008162495,3.515395E-10,0.03268973,0.02902777,0.01066791,,0.003489282,,0.404776,0.08223056,,0.1967492,0,0,0.06067542,0.01086551
7.045528,1.876571E-06,2.144632E-05,0.004640325,2.138812E-11,0.04199761,0.01327682,0.01839352,,0.06944162,,0.4209549,0.09773982,,0.1616355,0,0,0.08049855,0.0103603
7.296104,0.001994937,5.66048E-06,0.02201114,1.847245E-12,0.08423816,0.009192525,0.0313309,,0.09437556,,0.4425416,0.0955219,,0.2155418,0,0,0.00988136,0.003998021
7.546373,0.01154134,1.236077E-06,0.05189645,1.124398E-13,0.03022023,0.01104946,0.04603782,,0.1729537,,0.4704053,0.1062555,,0.2091887,0,0,0.01190206,0.01070571
7.807019,0.01085366,2.699959E-07,0.04982175,6.84498E-15,0.01622847,0.0004803811,0.05346751,,0.2121638,,0.4626278,0.1139634,,0.1956079,0,0,0.0004969567,0.007138893
8.061893,0.004784286,7.132783E-08,0.2446089,5.91218E-16,0.005883585,0.1817167,0.04597283,,0.2527295,,0.4518996,0.09286241,,0.1985414,0,0,0.3320751,0.002411085
8.324704,0.02863693,1.558042E-08,0.0856923,3.598948E-17,0.004641477,4.84313E-07,0.04034071,,0.3462299,,0.4042113,0.06602859,,0.1668438,0,0,7.082492E-07,0.01064049
8.575365,0.06209813,0.005128534,0.03536433,0.001139551,0.05132992,1.00413E-07,0.03177698,,0.379916,,0.3300122,0.07340509,,0.03089613,0.01305993,0,1.005434E-07,0.0108543
8.828311,0.07264122,0.01036933,0.02985662,0.09080909,0.05198758,5.672701E-10,0.01664527,,0.3740225,,0.287769,0.0981931,,0.002894412,0.0410289,0,5.691369E-10,0.0108647
9.090905,0.01959305,0.0064193,0.006023224,0.0002809402,0.01049737,1.409294E-11,0.02915737,,0.2533594,,0.3330901,0.09831776,,0.1186546,0,0,1.415781E-11,0.01086559
9.34203,0.04623757,0.001595102,0.03791218,6.59717E-07,0.02592259,6.981499E-13,0.04400932,,0.2826054,,0.3833913,0.1102603,,0.09841856,0,0,7.016299E-13,0.008380941
9.595518,0.02344993,0.0003627756,0.178305,2.763851E-08,0.001463964,0.02145834,0.01691701,,0.2844667,,0.3818178,0.1051127,,0.01862469,0.02482625,0,0.05807912,0.00898353
9.87153,0.04093818,0.001901629,0.03546954,1.367685E-09,0.01848461,1.265416E-06,0.02606668,,0.3099273,,0.3832205,0.1076263,,0.03607146,0.007421882,0,1.285772E-06,0.01079582
10.13364,0.04422143,0.004520225,0.01462141,0.01031615,0.02275196,1.606342E-10,0.03145614,,0.3457577,,0.3565236,0.1381868,,0.06740954,0,0,1.626356E-10,0.01086184
10.38536,0.04405652,0.006653101,0.008036146,0.002432669,0.02320009,1.520384E-12,0.0338961,,0.3105413,,0.2780657,0.1186887,,0.08313918,0,0,1.537518E-12,0.01086542
10.63547,0.05387133,0.003872444,0.02139416,0.009218333,0.005836367,0.0003019679,0.03687251,,0.2381654,,0.2201767,0.1035471,,0.110012,0,0,0.0003019679,0.01086563
10.88656,0.04428975,0.00350326,0.02390098,0.0002569679,0.0006197763,0.008840268,0.08970587,,0.2454607,,0.3415529,0.09934089,,0.1502481,0,0,0.0166473,0.01086564
11.13657,0.04441525,0.0006057749,0.04559263,1.152737E-05,5.90142E-06,0.01642275,0.1123096,,0.3143812,,0.3964187,0.08110075,,0.150098,0,0,0.01719925,0.01086564
11.38751,0.04034743,0.0001524298,0.04433332,9.363763E-07,0.001783287,0.01111072,0.1002365,,0.3706607,,0.401863,0.08865692,,0.1168414,0,0,0.01119284,0.01086564
11.63834,0.04199961,0.001244909,0.03914383,5.603097E-08,6.329596E-05,0.0001647478,0.09057003,,0.4015012,,0.391376,0.06699283,,0.1034996,0,0,0.0001906951,0.01086564
11.88847,0.03842745,0.003480937,0.04776767,4.822295E-09,0.02569786,0.0001062101,0.05425041,,0.4469446,,0.3612158,0.03451272,,0.01679393,0.02765489,0,0.000161058,0.01086564
12.14079,0.01289892,0.001685235,0.1916911,2.932812E-10,0.02188333,0.8555717,0.04854857,,0.447627,,0.3904583,0.05369892,,0.04818349,0,0,0.08109789,0.01086564
12.39116,0.008029568,0.0009712063,0.04704196,2.532431E-11,0.000366348,0.0003596526,0.04622922,,0.3112686,,0.3908307,0.103977,,0.04769892,0,0,0.01901858,0.01086564
12.6419,0.01595919,0.0009644082,0.03352816,1.541587E-12,0.02083095,1.583539E-07,0.06861466,,0.3171794,,0.442411,0.1058058,,0.06542584,0,0,1.783923E-07,0.01086564
12.89389,0.01252253,0.0007276695,0.0292429,1.331469E-13,0.012932,0.002857628,0.06376258,,0.3249749,,0.439149,0.1063936,,0.08303922,0,0,0.01035387,0.01086564
13.14415,0.03742029,0.008679034,0.003669107,8.105235E-15,0.04927092,3.297773E-06,0.06661954,,0.2970274,,0.3999879,0.1045741,,0.04177147,0.002189131,0,4.647447E-06,0.01086564
13.39522,0.1872533,0.04907905,0.03505681,0.2895929,0.120081,9.06109E-08,0.05723691,,0.2928562,,0.2449609,0.1352763,,0.02524332,0.01797392,0,1.137221E-07,0.02082553
13.64643,0.1309608,0.05061249,0.003030775,0.2601055,0.125844,3.889241E-09,0.06766786,,0.3146564,,0.158426,0.1498319,,0,0.09300555,0,4.742962E-09,0.01831649
13.90827,0.4218573,0.1808639,0.004716691,0.3095487,0.1875158,0.0006788962,2.475505E-05,,0.3298126,,0.1615392,0.1342039,,0.1392154,0,0,0.0006788967,0.02683234
14.15933,0.3957512,0.1568755,0.001032461,0.2701597,0.1275741,4.224025E-05,1.318089E-07,,0.3343516,,0.1766151,0.1263688,,0.1868024,0,0,4.224029E-05,0.01150158
14.41086,0.346106,0.1437394,0.0002444593,0.3755962,0.1467744,0.0001190535,3.220443E-09,,0.3566139,,0.1920368,0.1333373,,0.07520317,0,0,0.0001190535,0.01087473
14.66476,0.3541434,0.1537685,0.01247017,0.3538213,0.1384054,8.063638E-05,2.283652E-10,,0.3268132,,0.2002892,0.1242144,,0.06129012,0,0,8.063638E-05,0.01086621
15.04254,0.1687835,0.04268682,0.0009575766,0.0522438,0.0810611,0.0006349134,4.570226E-12,,0.2047784,,0.2547922,0.1023731,,0.1854709,0,0,0.0006349134,0.01086565
15.29939,0.0982072,0.0239531,0.001040642,0.002272771,0.03195107,0.002257585,0.002948538,,0.1283745,,0.3611252,0.0742515,,0.3562171,0,0,0.002257585,0.01086564
15.54953,0.1208672,0.030194,0.004413607,0.008881113,0.03785492,6.330083E-05,0.01610517,,0.07998475,,0.3723559,0.06895507,,0.20599,0,0,6.330083E-05,0.01086564
15.81288,0.1603721,0.04726654,0.02079673,0.1381367,0.05491458,1.834929E-05,0.02238572,,0.0721114,,0.3723158,0.06551901,,0.03458098,0.009035791,0,1.834929E-05,0.01086564
16.07633,0.1502643,0.05200399,0.003382038,0.03745496,0.03672318,5.033871E-05,0.03729488,,0.05174991,,0.4092117,0.05720796,,0.09010465,0,0,5.033871E-05,0.01086564
16.32792,0.1626672,0.0508329,0.01190202,0.05419817,0.03871485,4.235883E-06,0.04578137,,0.009208258,,0.4131185,0.05882779,,0.009820946,0.0345222,0,4.235883E-06,0.01086564
16.58058,0.0647582,0.01752378,0.005949367,0.00239501,0.004932412,2.559669E-07,0.0654822,0.06157102,,,0.4417941,0.04301789,,0.1407338,0,0,2.559669E-07,0.01086564
16.84613,0.1078914,0.02444038,0.01528356,0.009141303,0.009163287,1.555706E-08,0.0782474,0.06671553,,,0.4458963,0.02902577,,0,0.08415471,0,1.555706E-08,0.01701983
