time,Stimuli_Woman&KnockingSoundResume_trigger,Stimuli_KnockingSoundResume_trigger,Stimuli_Woman&KnockingSoundPause_trigger,Stimuli_DoorOpeningSound_trigger,Stimuli_DoorOpeningSound_distance,Stimuli_WomanSound_trigger,Stimuli_DoorKnockingSound_trigger,Stimuli_DoorFrontArea_trigger,Stimuli_DoorFrontArea_distance,Stimuli_EnvironmentSound_trigger,ClosetDoor_Handle_trigger,RedDoor_Lock_trigger,RedDoor_Handle_trigger,Door_3_Handle_trigger,Door_2_Handle_trigger,RightHandLight_trigger,LeftHandLight_trigger
15.04254,,,,,4.282119,1,,,1.73414,,,,,,,,1
15.29939,,,,,4.278068,1,,,1.756177,,,,,,,,1
15.54953,,,,,4.269433,1,,,1.783587,,,,,,,,1
15.81288,,,,,5.157109,,,,2.151249,,,,,,,,1
16.07633,,,,,5.150946,,,,2.165853,,,,,,,,1
16.32792,,,1,1,5.8135,,,,2.890292,,,,,,,,1
16.58058,,,1,1,5.777668,,,,2.935667,,,,,,,,1
16.84613,,,1,1,5.742996,,,,2.978846,,,,,,,,1
17.10933,,,1,1,5.713518,,,,2.98116,,,,,,,,1
17.36077,,,1,1,5.683889,,,,2.951955,,,,,,,,1
17.61093,,,1,1,5.65109,,,,2.916739,,,,,,,,1
17.86251,,,1,1,5.623346,,,,2.904526,,,,,,,,1
18.11411,,1,1,1,5.123795,,,,2.949887,,,,,,,,1
18.3772,,1,1,1,5.088344,,,,2.96228,,,,,,,,
18.6292,,1,1,1,5.04138,,,,2.977223,,,,,,,,1
18.89168,,1,1,1,5.008272,,,,2.992985,,,,,,,,1
19.14315,,1,1,1,4.991876,,,,2.992797,,,,,,,,1
19.39341,,1,1,1,4.96586,,,,2.986413,,,,,,,,1
19.64545,,1,1,1,4.94826,,,,2.991906,,,,,,,,1
19.90833,,1,1,1,4.930789,,,,3.000732,,,,,,,,1
20.15991,,1,1,1,4.90866,,,,3.024785,,,,,,,,1
20.42445,,1,1,1,4.904891,,,,3.059113,,,,,,,,1
20.67605,,1,1,1,4.918226,,,,3.078187,,,,,,,,1
20.941,,1,1,1,4.913253,,,,3.083134,,,,,,,,1
21.20622,,1,1,1,4.892878,,,,3.095964,,,,,,,,1
21.46788,,1,1,1,4.886288,,,,3.095594,,,,,,,,1
21.71876,,1,1,1,4.882514,,,,3.091168,,,,,,,,1
21.96887,,1,1,1,4.867327,,,,3.093643,,,,,,,,1
22.22202,,1,1,1,4.837967,,,,3.111429,,,,,,,,1
22.48541,,1,1,1,4.822122,,,,3.115079,,,,,,,,1
22.73581,,1,1,1,4.820788,,,,3.111647,,,,,,,,1
22.98591,,1,1,1,4.825925,,,,3.118752,,,,,,,,1
23.23668,,1,1,1,4.820859,,,,3.136503,,,,,,,,1
23.48866,,1,1,1,4.809474,,,,3.158081,,,,,,,,1
23.7505,,1,1,1,4.790934,,,,3.167264,,,,,,,,
24.0023,,1,1,1,4.798515,,,,3.179941,,,,,,,,
24.25294,,1,1,1,4.808837,,,,3.187539,,,,,,,,1
24.51637,,1,1,1,4.821111,,,,3.202237,,,,,,,,
24.76867,,1,1,1,4.833811,,,,3.213187,,,,,,,,1
25.01907,,1,1,1,4.895133,,,,3.225118,,,,,,,,1
25.28307,,1,1,1,5.04957,,,,3.210306,,,,,,,,1
25.53424,,1,1,1,5.190207,,,,3.089588,,,,,,,,1
25.78457,,1,1,1,5.247757,,,,2.965903,,,,,,,,1
26.03521,,1,1,1,5.232821,,,,2.861615,,,,,,,,1
26.28628,,1,1,1,5.168605,,,,2.762522,,,,,,,,1
26.53657,,1,1,1,5.098248,,,,2.664458,,,,,,,,1
26.80137,,1,1,1,5.023742,,,,2.53655,,,,,,,,1
27.05182,,,,,4.975281,,,,2.407183,,,,,,,,1
27.31508,,,,,4.95851,,,,2.313877,,,,,,,,1
27.58027,,,,,4.953019,,,,2.271823,,,,,,,,1
27.84441,,,,,4.960356,,,,2.260776,,,,,,,,1
28.10769,,,,,4.950629,,,,2.301422,,,,,,,,1
28.36014,,,,,4.943852,,,,2.369657,,,,,,,,1
28.62385,,,,,4.929239,,,,2.47979,,,,,,,,1
28.87496,,,1,,4.910594,,,,2.577614,,,,,,,,1
29.12529,,,1,,4.86896,,,,2.608809,,,,,,,,1
29.37664,,,1,,4.825716,,,,2.610648,,,,,,,,1
29.62719,,,1,,4.787024,,,,2.60934,,,,,,,,1
29.87825,,,1,,4.776917,,,,2.60657,,,,,,,,1
30.12889,,,,,4.679464,,,,2.018689,,,,,,,,1
30.37904,,,,,4.729405,,,,2.044318,,,,,,,,1
30.64328,,,,,4.732783,,,,2.073187,,,,,,,,1
30.90601,,,,,4.709929,,,,2.077167,,,,,,,,1
31.15744,,,,,4.716887,,,,2.088728,,,,,,,,1
31.40833,,,,,4.76329,,,,2.096122,,,,,,,,
31.65911,,,,,4.823172,,,,2.099218,,,,,,,,1
31.9093,,,,,4.878325,,,,2.104595,,,,,,,,1
32.16057,,,,,4.926754,,,,2.120784,,,,,,,,1
32.41179,,,,,4.943484,,,,2.138409,,,,,,,,1
32.66183,,,,,4.92181,,,,2.122752,,,,,,,,1
32.91259,,,,,4.875173,,,,2.087742,,,,,,,,1
33.16502,,,,,4.836592,,,,2.073884,,,,,,,,1
33.4154,,,,,4.817008,,,,2.081862,,,,,,,,1
33.67897,,,,,5.563687,,,,1.921677,,,,,,,,1
33.92906,,,,,5.52807,,,,1.922492,,,,,,,,1
34.18097,,,,,5.460792,,,,1.903015,,,,,,,,1
34.44463,,,,,5.398668,,,,1.88507,,,,,,,,1
34.69498,,,,,5.363183,,,,1.884575,,,,,,,,1
34.9479,,,,,5.354718,,,,1.893131,,,,,,,,1
35.19973,,,,,5.360161,,,,1.901464,,,,,,,,1
35.45787,,,,,5.390263,,,,1.913673,,,,,,,,1
35.72171,,,,,5.449999,,,,1.891856,,,,,,,,1
35.97278,,,,,5.523412,,,,1.903755,,,,,,,,1
36.22432,,,,,5.609108,,,,1.942642,,,,,,,,1
36.47481,,,,,5.668201,,,,1.97145,,,,,,,,1
36.72511,,,,,5.677659,,,,1.968301,,,,,,,,1
36.97656,,,,,5.640959,,,,1.928226,,,,,,,,1
37.22678,,,,,5.603877,,,,1.899155,,,,,,,,1
37.47846,,,,,5.573723,,,,1.900805,,,,,,,,1
37.7294,,,,,6.263881,,,,1.917789,,,,,,,,1
37.98018,,,,,6.210217,,,,1.895482,,,,,,,,1
38.24397,,,,,6.137619,,,,1.863629,,,,,,,,1
38.49474,,,,,6.076684,,,,1.82758,,,,,,,,1
38.74642,,,,,6.052148,,,,1.81493,,,,,,,,1
39.00842,,,,,6.027657,,,,1.806305,,,,,,,,1
39.26135,,,,,6.045899,,,,1.832065,,,,,,,,1
39.52668,,,,,6.056064,,,,1.86639,,,,,,,,1
39.78905,,,,,6.07096,,,,1.892495,,,,,,,,1
40.04043,,,,,6.077827,,,,1.902854,,,,,,,,1
40.30423,,,,,6.071811,,,,1.901821,,,,,,,,1
40.55862,,,,,6.05065,,,,1.906442,,,,,,,,
40.81962,,,,,6.009354,,,,1.903843,,,,,,,,
41.06982,,,,,5.979954,,,,1.889786,,,,,,,,1
41.32125,,,,,5.967428,,,,1.865769,,,,,,,,1
41.57141,,,,,5.970557,,,,1.854201,,,,,,,,1
41.82235,,,,,5.986183,,,,1.846041,,,,,,,,1
42.07257,,,,,6.031384,,,,1.827166,,,,,,,,1
42.32326,,,,,6.094788,,,,1.817375,,,,,,,,1
42.57469,,,,,6.137573,,,,1.817133,,,,,,,,1
42.82497,,,,,6.15902,,,,1.820671,,,,,,,,1
43.08862,,,,,6.167427,,,,1.820362,,,,,,,,1
43.3391,,,,,6.177456,,,,1.804253,,,,,,,,1
43.59112,,,,,6.184913,,,,1.797713,,,,,,,,1
43.85486,,,,,6.190319,,,,1.799932,,,,,,,,1
44.10525,,,,,6.191948,,,,1.795256,,,,,,,,1
44.35645,,,,,6.195292,,,,1.794431,,,,,,,,1
44.60816,,,,,6.200933,,,,1.800392,,,,,,,,1
44.8706,,,,,6.20747,,,,1.796702,,,,,,,,1
45.12202,,,,,6.208061,,,,1.787823,,,,,,,,1
45.37493,,,,,6.207302,,,,1.772366,,,,,,,,1
45.62512,,,,,6.211901,,,,1.760057,,,1,,,,,1
45.87563,,,,,6.219146,,,,1.747467,,,1,,,,,1
46.13749,,,,,6.226177,,,,1.738875,,,1,,,,,1
46.38762,,,,,6.231451,,,,1.738241,,,1,,,,,1
46.63899,,,,,6.234731,,,,1.738202,,,1,,,,,1
46.88946,,,,,6.241932,,,,1.733226,,,1,,,,,1
47.14016,,,,,6.250878,,,,1.734055,,,1,,,,,1
47.40468,,,,,6.261042,,,,1.753568,,,1,,,,,1
47.66781,,,,,6.278499,,,,1.788341,,,1,,,,,1
47.92015,,,,,6.304689,,,,1.836257,,,1,,,,,1
48.18439,,,,,6.328304,,,,1.883331,,,1,,,,,1
48.43602,,,,,6.342468,,,,1.902786,,,1,,,,,1
48.68741,,,,,6.325248,,,,1.888222,,,1,,,,,1
48.93755,,,,,6.281293,,,,1.863902,,,1,,,,,1
49.1882,,,,,6.230488,,,,1.842558,,,1,,,,,1
49.43945,,,,,6.210365,,,,1.849418,,,1,,,,,1
49.70475,,,,,6.21752,,,,1.886622,,,1,,,,,1
49.98542,,,,,6.226085,,,,1.898812,,,1,,,,,
50.24416,,,,,6.250181,,,,1.916043,,,1,,,,,
50.49597,,,,,6.27667,,,,1.972033,,,1,,,,,
50.79805,,,,,6.316494,,,,1.989249,,,1,,,,,
51.13801,,,,,6.316494,,,,1.989249,,,1,,,,,
51.51091,,,,,6.316494,,,,1.989249,,,1,,,,,
51.7632,,,,,6.316494,,,,1.989249,,,1,,,,,
52.091,,,,,6.316494,,,,1.989249,,,1,,,,,
52.3447,,,,,6.316494,,,,1.989249,,,1,,,,,
52.59771,,,,,7.022873,,,,2.329231,,,1,,,,,
52.8708,,,,,7.022873,,,,2.329231,,,1,,,,,
53.13445,,,,,7.022873,,,,2.329231,,,1,,,,,
53.43749,,,,,7.022873,,,,2.329231,,,1,,,,,
53.75495,,,,,7.022873,,,,2.329231,,,1,,,,,
54.05222,,,,,7.022873,,,,2.329231,,,1,,,,,
54.31881,,,,,7.022873,,,,2.329231,,,1,,,,,
54.63396,,,,,7.022873,,,,2.329231,,,1,,,,,
